,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],DESCRIZIONE,MISURA SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.],1Q_SOGG,3Q_SOGG,1Q_PIEZO,3Q_PIEZO,IQR_PIEZO,INF,SUP,OUTLIERS,Unnamed: 16,Unnamed: 17,Unnamed: 18,Etichette di riga,1Q_SOGG.1,3Q_SOGG.1,1Q_PIEZO.1,3Q_PIEZO.1
132,SO,MESE,PO0140430U0001,2016-02-02,269.0,soggiacenza statica,22.4,246.6,17.79,21.67,247.32999999999998,251.20999999999998,3.8799999999999955,241.51,257.03,,,,,,,,,
133,SO,MESE,PO0140430U0001,2016-03-07,269.0,soggiacenza statica,23.47,245.53,17.79,21.67,247.32999999999998,251.20999999999998,3.8799999999999955,241.51,257.03,,,,,,,,,
134,SO,MESE,PO0140430U0001,2016-04-28,269.0,soggiacenza statica,20.73,248.27,17.79,21.67,247.32999999999998,251.20999999999998,3.8799999999999955,241.51,257.03,,,,,,,,,
135,SO,MESE,PO0140430U0001,2016-07-01,269.0,soggiacenza statica,15.2,253.8,17.79,21.67,247.32999999999998,251.20999999999998,3.8799999999999955,241.51,257.03,,,,,,,,,
136,SO,MESE,PO0140430U0001,2016-09-02,269.0,soggiacenza statica,16.75,252.25,17.79,21.67,247.32999999999998,251.20999999999998,3.8799999999999955,241.51,257.03,,,,,,,,,
137,SO,MESE,PO0140430U0001,2016-10-03,269.0,soggiacenza statica,17.2,251.8,17.79,21.67,247.32999999999998,251.20999999999998,3.8799999999999955,241.51,257.03,,,,,,,,,
138,SO,MESE,PO0140430U0001,2016-11-09,269.0,soggiacenza statica,18.8,250.2,17.79,21.67,247.32999999999998,251.20999999999998,3.8799999999999955,241.51,257.03,,,,,,,,,
139,SO,MESE,PO0140430U0001,2016-12-09,269.0,soggiacenza statica,19.8,249.2,17.79,21.67,247.32999999999998,251.20999999999998,3.8799999999999955,241.51,257.03,,,,,,,,,
140,SO,MESE,PO0140430U0001,2017-01-09,269.0,soggiacenza statica,20.2,248.8,17.79,21.67,247.32999999999998,251.20999999999998,3.8799999999999955,241.51,257.03,,,,,,,,,
141,SO,MESE,PO0140430U0001,2017-02-08,269.0,soggiacenza statica,23.5,245.5,17.79,21.67,247.32999999999998,251.20999999999998,3.8799999999999955,241.51,257.03,,,,,,,,,
142,SO,MESE,PO0140430U0001,2017-03-01,269.0,soggiacenza statica,22.8,246.2,17.79,21.67,247.32999999999998,251.20999999999998,3.8799999999999955,241.51,257.03,,,,,,,,,
143,SO,MESE,PO0140430U0001,2017-05-08,269.0,soggiacenza statica,18.6,250.4,17.79,21.67,247.32999999999998,251.20999999999998,3.8799999999999955,241.51,257.03,,,,,,,,,
144,SO,MESE,PO0140430U0001,2017-06-16,269.0,soggiacenza statica,16.0,253.0,17.79,21.67,247.32999999999998,251.20999999999998,3.8799999999999955,241.51,257.03,,,,,,,,,
145,SO,MESE,PO0140430U0001,2017-07-04,269.0,soggiacenza statica,15.0,254.0,17.79,21.67,247.32999999999998,251.20999999999998,3.8799999999999955,241.51,257.03,,,,,,,,,
146,SO,MESE,PO0140430U0001,2017-08-08,269.0,soggiacenza statica,15.17,253.83,17.79,21.67,247.32999999999998,251.20999999999998,3.8799999999999955,241.51,257.03,,,,,,,,,
147,SO,MESE,PO0140430U0001,2017-09-18,269.0,soggiacenza statica,17.8,251.2,17.79,21.67,247.32999999999998,251.20999999999998,3.8799999999999955,241.51,257.03,,,,,,,,,
148,SO,MESE,PO0140430U0001,2017-10-18,269.0,soggiacenza statica,17.5,251.5,17.79,21.67,247.32999999999998,251.20999999999998,3.8799999999999955,241.51,257.03,,,,,,,,,
149,SO,MESE,PO0140430U0001,2017-11-06,269.0,soggiacenza statica,17.85,251.15,17.79,21.67,247.32999999999998,251.20999999999998,3.8799999999999955,241.51,257.03,,,,,,,,,
150,SO,MESE,PO0140430U0001,2017-12-18,269.0,soggiacenza statica,22.5,246.5,17.79,21.67,247.32999999999998,251.20999999999998,3.8799999999999955,241.51,257.03,,,,,,,,,
151,SO,MESE,PO0140430U0001,2018-01-10,269.0,soggiacenza statica,22.67,246.33,17.79,21.67,247.32999999999998,251.20999999999998,3.8799999999999955,241.51,257.03,,,,,,,,,
152,SO,MESE,PO0140430U0001,2018-02-06,269.0,soggiacenza statica,21.8,247.2,17.79,21.67,247.32999999999998,251.20999999999998,3.8799999999999955,241.51,257.03,,,,,,,,,
153,SO,MESE,PO0140430U0001,2018-03-01,269.0,soggiacenza statica,22.2,246.8,17.79,21.67,247.32999999999998,251.20999999999998,3.8799999999999955,241.51,257.03,,,,,,,,,
154,SO,MESE,PO0140430U0001,2018-04-08,269.0,soggiacenza statica,21.56,247.44,17.79,21.67,247.32999999999998,251.20999999999998,3.8799999999999955,241.51,257.03,,,,,,,,,
155,SO,MESE,PO0140430U0001,2018-05-28,269.0,soggiacenza statica,20.05,248.95,17.79,21.67,247.32999999999998,251.20999999999998,3.8799999999999955,241.51,257.03,,,,,,,,,
156,SO,MESE,PO0140430U0001,2018-06-30,269.0,soggiacenza statica,20.4,248.6,17.79,21.67,247.32999999999998,251.20999999999998,3.8799999999999955,241.51,257.03,,,,,,,,,
157,SO,MESE,PO0140430U0001,2018-07-30,269.0,soggiacenza statica,20.2,248.8,17.79,21.67,247.32999999999998,251.20999999999998,3.8799999999999955,241.51,257.03,,,,,,,,,
158,SO,MESE,PO0140430U0001,2018-08-30,269.0,soggiacenza statica,21.01,247.99,17.79,21.67,247.32999999999998,251.20999999999998,3.8799999999999955,241.51,257.03,,,,,,,,,
159,SO,MESE,PO0140430U0001,2018-09-30,269.0,soggiacenza statica,22.36,246.64,17.79,21.67,247.32999999999998,251.20999999999998,3.8799999999999955,241.51,257.03,,,,,,,,,
160,SO,MESE,PO0140430U0001,2018-10-30,269.0,soggiacenza statica,23.0,246.0,17.79,21.67,247.32999999999998,251.20999999999998,3.8799999999999955,241.51,257.03,,,,,,,,,
161,SO,MESE,PO0140430U0001,2018-11-30,269.0,soggiacenza statica,19.27,249.73,17.79,21.67,247.32999999999998,251.20999999999998,3.8799999999999955,241.51,257.03,,,,,,,,,
162,SO,MESE,PO0140430U0001,2018-12-30,269.0,soggiacenza statica,20.82,248.18,17.79,21.67,247.32999999999998,251.20999999999998,3.8799999999999955,241.51,257.03,,,,,,,,,
163,SO,MESE,PO0140430U0001,2019-01-31,269.0,soggiacenza statica,22.88,246.12,17.79,21.67,247.32999999999998,251.20999999999998,3.8799999999999955,241.51,257.03,,,,,,,,,
164,SO,MESE,PO0140430U0001,2019-02-28,269.0,soggiacenza statica,23.5,245.5,17.79,21.67,247.32999999999998,251.20999999999998,3.8799999999999955,241.51,257.03,,,,,,,,,
165,SO,MESE,PO0140430U0001,2019-03-31,269.0,soggiacenza statica,22.52,246.48,17.79,21.67,247.32999999999998,251.20999999999998,3.8799999999999955,241.51,257.03,,,,,,,,,
166,SO,MESE,PO0140430U0001,2019-04-30,269.0,soggiacenza statica,21.84,247.16,17.79,21.67,247.32999999999998,251.20999999999998,3.8799999999999955,241.51,257.03,,,,,,,,,
167,SO,MESE,PO0140430U0001,2019-05-23,269.0,soggiacenza statica,21.42,247.58,17.79,21.67,247.32999999999998,251.20999999999998,3.8799999999999955,241.51,257.03,,,,,,,,,
168,SO,MESE,PO0140430U0001,2019-06-23,269.0,soggiacenza statica,15.24,253.76,17.79,21.67,247.32999999999998,251.20999999999998,3.8799999999999955,241.51,257.03,,,,,,,,,
169,SO,MESE,PO0140430U0001,2019-07-20,269.0,soggiacenza statica,14.98,254.02,17.79,21.67,247.32999999999998,251.20999999999998,3.8799999999999955,241.51,257.03,,,,,,,,,
170,SO,MESE,PO0140430U0001,2019-08-31,269.0,soggiacenza statica,12.72,256.28,17.79,21.67,247.32999999999998,251.20999999999998,3.8799999999999955,241.51,257.03,,,,,,,,,
171,SO,MESE,PO0140430U0001,2019-09-30,269.0,soggiacenza statica,13.05,255.95,17.79,21.67,247.32999999999998,251.20999999999998,3.8799999999999955,241.51,257.03,,,,,,,,,
172,SO,MESE,PO0140430U0001,2020-01-28,269.0,soggiacenza statica,14.03,254.97,17.79,21.67,247.32999999999998,251.20999999999998,3.8799999999999955,241.51,257.03,,,,,,,,,
173,SO,MESE,PO0140430U0001,2020-02-28,269.0,soggiacenza statica,16.04,252.96,17.79,21.67,247.32999999999998,251.20999999999998,3.8799999999999955,241.51,257.03,,,,,,,,,
174,SO,MESE,PO0140430U0001,2020-03-28,269.0,soggiacenza statica,17.35,251.65,17.79,21.67,247.32999999999998,251.20999999999998,3.8799999999999955,241.51,257.03,,,,,,,,,
175,SO,MESE,PO0140430U0001,2020-04-24,269.0,soggiacenza statica,17.14,251.86,17.79,21.67,247.32999999999998,251.20999999999998,3.8799999999999955,241.51,257.03,,,,,,,,,
176,SO,MESE,PO0140430U0001,2020-05-30,269.0,soggiacenza statica,14.4,254.6,17.79,21.67,247.32999999999998,251.20999999999998,3.8799999999999955,241.51,257.03,,,,,,,,,
177,SO,MESE,PO0140430U0001,2020-06-30,269.0,soggiacenza statica,12.29,256.71,17.79,21.67,247.32999999999998,251.20999999999998,3.8799999999999955,241.51,257.03,,,,,,,,,
178,SO,MESE,PO0140430U0001,2020-07-31,269.0,soggiacenza statica,13.33,255.67,17.79,21.67,247.32999999999998,251.20999999999998,3.8799999999999955,241.51,257.03,,,,,,,,,
179,SO,MESE,PO0140430U0001,2020-08-31,269.0,soggiacenza statica,13.37,255.63,17.79,21.67,247.32999999999998,251.20999999999998,3.8799999999999955,241.51,257.03,,,,,,,,,
180,SO,MESE,PO0140430U0001,2020-09-30,269.0,soggiacenza statica,13.2,255.8,17.79,21.67,247.32999999999998,251.20999999999998,3.8799999999999955,241.51,257.03,,,,,,,,,
181,SO,MESE,PO0140430U0001,2020-11-30,269.0,soggiacenza statica,13.48,255.52,17.79,21.67,247.32999999999998,251.20999999999998,3.8799999999999955,241.51,257.03,,,,,,,,,
182,SO,MESE,PO0140430U0001,2020-12-21,269.0,soggiacenza statica,14.78,254.22,17.79,21.67,247.32999999999998,251.20999999999998,3.8799999999999955,241.51,257.03,,,,,,,,,
183,SO,MESE,PO0140430U0001,2021-01-31,269.0,soggiacenza statica,16.72,252.28,17.79,21.67,247.32999999999998,251.20999999999998,3.8799999999999955,241.51,257.03,,,,,,,,,
184,SO,MESE,PO0140430U0001,2021-02-28,269.0,soggiacenza statica,16.82,252.18,17.79,21.67,247.32999999999998,251.20999999999998,3.8799999999999955,241.51,257.03,,,,,,,,,
185,SO,MESE,PO0140430U0001,2021-03-31,269.0,soggiacenza statica,17.05,251.95,17.79,21.67,247.32999999999998,251.20999999999998,3.8799999999999955,241.51,257.03,,,,,,,,,
186,SO,MESE,PO0140430U0001,2021-04-26,269.0,soggiacenza statica,17.63,251.37,17.79,21.67,247.32999999999998,251.20999999999998,3.8799999999999955,241.51,257.03,,,,,,,,,
187,SO,PRATA CAMPORTACCIO,PO014054NU0002,2016-01-07,235.077,soggiacenza statica,9.4,225.677,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
188,SO,PRATA CAMPORTACCIO,PO014054NU0002,2016-02-03,235.077,soggiacenza statica,9.65,225.427,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
189,SO,PRATA CAMPORTACCIO,PO014054NU0002,2016-03-07,235.077,soggiacenza statica,9.55,225.527,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
190,SO,PRATA CAMPORTACCIO,PO014054NU0002,2016-04-28,235.077,soggiacenza statica,7.23,227.847,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
191,SO,PRATA CAMPORTACCIO,PO014054NU0002,2016-05-31,235.077,soggiacenza statica,7.1,227.977,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
192,SO,PRATA CAMPORTACCIO,PO014054NU0002,2016-07-01,235.077,soggiacenza statica,5.33,229.747,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
193,SO,PRATA CAMPORTACCIO,PO014054NU0002,2016-08-01,235.077,soggiacenza statica,5.7,229.377,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
194,SO,PRATA CAMPORTACCIO,PO014054NU0002,2016-09-02,235.077,soggiacenza statica,6.5,228.577,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
195,SO,PRATA CAMPORTACCIO,PO014054NU0002,2016-10-03,235.077,soggiacenza statica,6.3,228.777,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
196,SO,PRATA CAMPORTACCIO,PO014054NU0002,2016-11-09,235.077,soggiacenza statica,6.5,228.577,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
197,SO,PRATA CAMPORTACCIO,PO014054NU0002,2016-12-09,235.077,soggiacenza statica,7.7,227.377,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
198,SO,PRATA CAMPORTACCIO,PO014054NU0002,2017-01-09,235.077,soggiacenza statica,8.1,226.977,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
199,SO,PRATA CAMPORTACCIO,PO014054NU0002,2017-02-08,235.077,soggiacenza statica,7.7,227.377,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
200,SO,PRATA CAMPORTACCIO,PO014054NU0002,2017-03-01,235.077,soggiacenza statica,8.4,226.677,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
201,SO,PRATA CAMPORTACCIO,PO014054NU0002,2017-05-08,235.077,soggiacenza statica,6.8,228.277,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
202,SO,PRATA CAMPORTACCIO,PO014054NU0002,2017-06-16,235.077,soggiacenza statica,5.6,229.477,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
203,SO,PRATA CAMPORTACCIO,PO014054NU0002,2017-07-04,235.077,soggiacenza statica,6.87,228.207,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
204,SO,PRATA CAMPORTACCIO,PO014054NU0002,2017-08-08,235.077,soggiacenza statica,6.95,228.127,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
205,SO,PRATA CAMPORTACCIO,PO014054NU0002,2017-09-18,235.077,soggiacenza statica,6.6,228.477,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
206,SO,PRATA CAMPORTACCIO,PO014054NU0002,2017-10-18,235.077,soggiacenza statica,7.2,227.877,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
207,SO,PRATA CAMPORTACCIO,PO014054NU0002,2017-11-06,235.077,soggiacenza statica,7.25,227.827,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
208,SO,PRATA CAMPORTACCIO,PO014054NU0002,2017-12-18,235.077,soggiacenza statica,7.33,227.747,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
209,SO,PRATA CAMPORTACCIO,PO014054NU0002,2018-01-10,235.077,soggiacenza statica,7.74,227.337,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
210,SO,PRATA CAMPORTACCIO,PO014054NU0002,2018-02-06,235.077,soggiacenza statica,8.0,227.077,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
211,SO,PRATA CAMPORTACCIO,PO014054NU0002,2018-03-01,235.077,soggiacenza statica,7.81,227.267,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
212,SO,PRATA CAMPORTACCIO,PO014054NU0002,2018-04-08,235.077,soggiacenza statica,7.54,227.537,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
213,SO,PRATA CAMPORTACCIO,PO014054NU0002,2018-05-28,235.077,soggiacenza statica,8.48,226.597,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
214,SO,PRATA CAMPORTACCIO,PO014054NU0002,2018-06-30,235.077,soggiacenza statica,8.49,226.587,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
215,SO,PRATA CAMPORTACCIO,PO014054NU0002,2018-07-30,235.077,soggiacenza statica,8.67,226.407,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
216,SO,PRATA CAMPORTACCIO,PO014054NU0002,2018-08-30,235.077,soggiacenza statica,8.82,226.257,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
217,SO,PRATA CAMPORTACCIO,PO014054NU0002,2018-09-30,235.077,soggiacenza statica,9.53,225.547,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
218,SO,PRATA CAMPORTACCIO,PO014054NU0002,2018-10-30,235.077,soggiacenza statica,9.53,225.547,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
219,SO,PRATA CAMPORTACCIO,PO014054NU0002,2018-11-30,235.077,soggiacenza statica,7.58,227.497,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
220,SO,PRATA CAMPORTACCIO,PO014054NU0002,2018-12-30,235.077,soggiacenza statica,8.69,226.387,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
221,SO,PRATA CAMPORTACCIO,PO014054NU0002,2019-01-31,235.077,soggiacenza statica,9.41,225.667,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
222,SO,PRATA CAMPORTACCIO,PO014054NU0002,2019-02-28,235.077,soggiacenza statica,9.75,225.327,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
223,SO,PRATA CAMPORTACCIO,PO014054NU0002,2019-03-31,235.077,soggiacenza statica,9.11,225.967,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
224,SO,PRATA CAMPORTACCIO,PO014054NU0002,2019-04-30,235.077,soggiacenza statica,8.91,226.167,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
225,SO,PRATA CAMPORTACCIO,PO014054NU0002,2019-05-23,235.077,soggiacenza statica,8.83,226.247,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
226,SO,PRATA CAMPORTACCIO,PO014054NU0002,2019-06-23,235.077,soggiacenza statica,6.43,228.647,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
227,SO,PRATA CAMPORTACCIO,PO014054NU0002,2019-07-20,235.077,soggiacenza statica,5.01,230.067,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
228,SO,PRATA CAMPORTACCIO,PO014054NU0002,2019-08-31,235.077,soggiacenza statica,5.55,229.527,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
229,SO,PRATA CAMPORTACCIO,PO014054NU0002,2019-09-30,235.077,soggiacenza statica,6.19,228.887,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
230,SO,PRATA CAMPORTACCIO,PO014054NU0002,2019-10-30,235.077,soggiacenza statica,4.49,230.587,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
231,SO,PRATA CAMPORTACCIO,PO014054NU0002,2019-11-30,235.077,soggiacenza statica,4.58,230.497,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
232,SO,PRATA CAMPORTACCIO,PO014054NU0002,2019-12-28,235.077,soggiacenza statica,4.44,230.637,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
233,SO,PRATA CAMPORTACCIO,PO014054NU0002,2020-01-28,235.077,soggiacenza statica,5.8,229.277,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
234,SO,PRATA CAMPORTACCIO,PO014054NU0002,2020-02-28,235.077,soggiacenza statica,6.63,228.447,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
235,SO,PRATA CAMPORTACCIO,PO014054NU0002,2020-03-28,235.077,soggiacenza statica,7.35,227.727,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
236,SO,PRATA CAMPORTACCIO,PO014054NU0002,2020-04-24,235.077,soggiacenza statica,7.41,227.667,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
237,SO,PRATA CAMPORTACCIO,PO014054NU0002,2020-05-30,235.077,soggiacenza statica,6.09,228.987,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
238,SO,PRATA CAMPORTACCIO,PO014054NU0002,2020-06-30,235.077,soggiacenza statica,5.49,229.587,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
239,SO,PRATA CAMPORTACCIO,PO014054NU0002,2020-07-31,235.077,soggiacenza statica,6.0,229.077,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
240,SO,PRATA CAMPORTACCIO,PO014054NU0002,2020-08-31,235.077,soggiacenza statica,5.7,229.377,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
241,SO,PRATA CAMPORTACCIO,PO014054NU0002,2020-09-30,235.077,soggiacenza statica,5.55,229.527,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
242,SO,PRATA CAMPORTACCIO,PO014054NU0002,2020-10-31,235.077,soggiacenza statica,4.72,230.357,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
243,SO,PRATA CAMPORTACCIO,PO014054NU0002,2020-11-30,235.077,soggiacenza statica,5.8,229.277,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
244,SO,PRATA CAMPORTACCIO,PO014054NU0002,2020-12-21,235.077,soggiacenza statica,6.2,228.877,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
245,SO,PRATA CAMPORTACCIO,PO014054NU0002,2021-01-31,235.077,soggiacenza statica,7.1,227.977,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
246,SO,PRATA CAMPORTACCIO,PO014054NU0002,2021-02-28,235.077,soggiacenza statica,7.38,227.697,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
247,SO,PRATA CAMPORTACCIO,PO014054NU0002,2021-03-31,235.077,soggiacenza statica,7.72,227.357,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
248,SO,PRATA CAMPORTACCIO,PO014054NU0002,2021-04-26,235.077,soggiacenza statica,7.96,227.117,6.115,8.325,226.752,228.962,2.2099999999999795,223.43700000000004,232.27699999999996,,,,,,,,,
249,SO,SAMOLACO,PO0140570R0020,2004-12-21,208.67,soggiacenza statica,3.15,205.52,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
250,SO,SAMOLACO,PO0140570R0020,2005-01-20,208.67,soggiacenza statica,3.15,205.52,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
251,SO,SAMOLACO,PO0140570R0020,2005-02-25,208.67,soggiacenza statica,3.002,205.668,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
252,SO,SAMOLACO,PO0140570R0020,2005-03-17,208.67,soggiacenza statica,2.88,205.79,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
253,SO,SAMOLACO,PO0140570R0020,2005-04-29,208.67,soggiacenza statica,2.63,206.04,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
254,SO,SAMOLACO,PO0140570R0020,2005-05-05,208.67,soggiacenza statica,2.53,206.14,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
255,SO,SAMOLACO,PO0140570R0020,2005-06-27,208.67,soggiacenza statica,2.73,205.94,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
256,SO,SAMOLACO,PO0140570R0020,2005-07-19,208.67,soggiacenza statica,2.93,205.74,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
257,SO,SAMOLACO,PO0140570R0020,2005-08-31,208.67,soggiacenza statica,2.91,205.76,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
258,SO,SAMOLACO,PO0140570R0020,2005-09-19,208.67,soggiacenza statica,2.85,205.82,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
259,SO,SAMOLACO,PO0140570R0020,2005-10-27,208.67,soggiacenza statica,2.99,205.68,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
260,SO,SAMOLACO,PO0140570R0020,2005-11-10,208.67,soggiacenza statica,3.08,205.59,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
261,SO,SAMOLACO,PO0140570R0020,2005-12-21,208.67,soggiacenza statica,3.43,205.24,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
262,SO,SAMOLACO,PO0140570R0020,2006-02-22,208.67,soggiacenza statica,2.93,205.74,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
263,SO,SAMOLACO,PO0140570R0020,2006-04-24,208.67,soggiacenza statica,2.63,206.04,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
264,SO,SAMOLACO,PO0140570R0020,2006-05-17,208.67,soggiacenza statica,2.48,206.19,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
265,SO,SAMOLACO,PO0140570R0020,2006-06-27,208.67,soggiacenza statica,2.73,205.94,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
266,SO,SAMOLACO,PO0140570R0020,2006-07-27,208.67,soggiacenza statica,2.83,205.84,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
267,SO,SAMOLACO,PO0140570R0020,2006-08-31,208.67,soggiacenza statica,2.83,205.84,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
