,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],DESCRIZIONE,MISURA SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.],1Q_SOGG,3Q_SOGG,1Q_PIEZO,3Q_PIEZO,IQR_PIEZO,INF,SUP,OUTLIERS,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Etichette di riga,1Q_SOGG.1,3Q_SOGG.1,1Q_PIEZO.1,3Q_PIEZO.1,Unnamed: 26,Unnamed: 27,Etichette di colonna,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51
481,MN,CURTATONE,PO0200210R0045,2017-12-20,21.693,soggiacenza statica,6.97,14.723,5.75,6.66,15.033,15.943,0.9100000000000001,13.668,17.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,MN,CURTATONE,PO0200210R0045,2018-01-22,21.693,soggiacenza statica,7.0,14.693,5.75,6.66,15.033,15.943,0.9100000000000001,13.668,17.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,MN,CURTATONE,PO0200210R0045,2018-02-20,21.693,soggiacenza statica,6.99,14.703,5.75,6.66,15.033,15.943,0.9100000000000001,13.668,17.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,MN,CURTATONE,PO0200210R0045,2018-03-27,21.693,soggiacenza statica,6.33,15.363,5.75,6.66,15.033,15.943,0.9100000000000001,13.668,17.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,MN,CURTATONE,PO0200210R0045,2018-04-19,21.693,soggiacenza statica,6.52,15.173,5.75,6.66,15.033,15.943,0.9100000000000001,13.668,17.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,MN,CURTATONE,PO0200210R0045,2018-05-14,21.693,soggiacenza statica,6.54,15.153,5.75,6.66,15.033,15.943,0.9100000000000001,13.668,17.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,MN,CURTATONE,PO0200210R0045,2018-06-15,21.693,soggiacenza statica,6.48,15.213,5.75,6.66,15.033,15.943,0.9100000000000001,13.668,17.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,MN,CURTATONE,PO0200210R0045,2018-07-13,21.693,soggiacenza statica,6.47,15.223,5.75,6.66,15.033,15.943,0.9100000000000001,13.668,17.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,MN,CURTATONE,PO0200210R0045,2018-08-24,21.693,soggiacenza statica,6.62,15.073,5.75,6.66,15.033,15.943,0.9100000000000001,13.668,17.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,MN,CURTATONE,PO0200210R0045,2018-09-20,21.693,soggiacenza statica,6.67,15.023,5.75,6.66,15.033,15.943,0.9100000000000001,13.668,17.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,MN,CURTATONE,PO0200210R0045,2018-10-26,21.693,soggiacenza statica,6.8,14.893,5.75,6.66,15.033,15.943,0.9100000000000001,13.668,17.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,MN,CURTATONE,PO0200210R0045,2018-11-29,21.693,soggiacenza statica,6.68,15.013,5.75,6.66,15.033,15.943,0.9100000000000001,13.668,17.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,MN,CURTATONE,PO0200210R0045,2018-12-12,21.693,soggiacenza statica,6.79,14.903,5.75,6.66,15.033,15.943,0.9100000000000001,13.668,17.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,MN,CURTATONE,PO0200210R0045,2019-01-18,21.693,soggiacenza statica,6.9,14.793,5.75,6.66,15.033,15.943,0.9100000000000001,13.668,17.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,MN,CURTATONE,PO0200210R0045,2019-02-08,21.693,soggiacenza statica,6.81,14.883,5.75,6.66,15.033,15.943,0.9100000000000001,13.668,17.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,MN,CURTATONE,PO0200210R0045,2019-03-26,21.693,soggiacenza statica,7.01,14.683,5.75,6.66,15.033,15.943,0.9100000000000001,13.668,17.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,MN,CURTATONE,PO0200210R0045,2019-04-12,21.693,soggiacenza statica,6.9,14.793,5.75,6.66,15.033,15.943,0.9100000000000001,13.668,17.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,MN,CURTATONE,PO0200210R0045,2019-05-17,21.693,soggiacenza statica,6.46,15.233,5.75,6.66,15.033,15.943,0.9100000000000001,13.668,17.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,MN,CURTATONE,PO0200210R0045,2019-06-11,21.693,soggiacenza statica,6.42,15.273,5.75,6.66,15.033,15.943,0.9100000000000001,13.668,17.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,MN,CURTATONE,PO0200210R0045,2019-07-05,21.693,soggiacenza statica,6.33,15.363,5.75,6.66,15.033,15.943,0.9100000000000001,13.668,17.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,MN,CURTATONE,PO0200210R0045,2019-08-05,21.693,soggiacenza statica,6.29,15.403,5.75,6.66,15.033,15.943,0.9100000000000001,13.668,17.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,MN,CURTATONE,PO0200210R0045,2019-09-09,21.693,soggiacenza statica,6.27,15.423,5.75,6.66,15.033,15.943,0.9100000000000001,13.668,17.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,MN,CURTATONE,PO0200210R0045,2019-10-28,21.693,soggiacenza statica,6.45,15.243,5.75,6.66,15.033,15.943,0.9100000000000001,13.668,17.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,MN,CURTATONE,PO0200210R0045,2019-11-26,21.693,soggiacenza statica,5.55,16.143,5.75,6.66,15.033,15.943,0.9100000000000001,13.668,17.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,MN,CURTATONE,PO0200210R0045,2020-01-30,21.693,soggiacenza statica,5.93,15.763,5.75,6.66,15.033,15.943,0.9100000000000001,13.668,17.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,MN,CURTATONE,PO0200210R0045,2020-02-19,21.693,soggiacenza statica,6.1,15.593,5.75,6.66,15.033,15.943,0.9100000000000001,13.668,17.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,MN,CURTATONE,PO0200210R0045,2020-06-08,21.693,soggiacenza statica,6.28,15.413,5.75,6.66,15.033,15.943,0.9100000000000001,13.668,17.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,MN,CURTATONE,PO0200210R0045,2020-09-28,21.693,soggiacenza statica,6.49,15.203,5.75,6.66,15.033,15.943,0.9100000000000001,13.668,17.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,MN,CURTATONE,PO0200210R0045,2021-01-19,21.693,soggiacenza statica,5.68,16.013,5.75,6.66,15.033,15.943,0.9100000000000001,13.668,17.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,MN,CURTATONE,PO0200210R0045,2021-02-24,21.693,soggiacenza statica,5.72,15.973,5.75,6.66,15.033,15.943,0.9100000000000001,13.668,17.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,BS,FIESSE,PO0170710RC478,2011-03-30,41.5,soggiacenza statica,3.82,37.68,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,BS,FIESSE,PO0170710RC478,2011-04-29,41.5,soggiacenza statica,3.88,37.62,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,BS,FIESSE,PO0170710RC478,2011-05-25,41.5,soggiacenza statica,3.92,37.58,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,BS,FIESSE,PO0170710RC478,2011-06-01,41.5,soggiacenza statica,3.97,37.53,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,BS,FIESSE,PO0170710RC478,2011-07-25,41.5,soggiacenza statica,4.16,37.34,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,BS,FIESSE,PO0170710RC478,2011-08-25,41.5,soggiacenza statica,4.35,37.15,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,BS,FIESSE,PO0170710RC478,2011-09-30,41.5,soggiacenza statica,4.42,37.08,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,BS,FIESSE,PO0170710RC478,2011-10-27,41.5,soggiacenza statica,4.43,37.07,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,BS,FIESSE,PO0170710RC478,2011-11-30,41.5,soggiacenza statica,4.42,37.08,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,BS,FIESSE,PO0170710RC478,2011-12-22,41.5,soggiacenza statica,4.4,37.1,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,BS,FIESSE,PO0170710RC478,2012-01-26,41.5,soggiacenza statica,4.42,37.08,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,BS,FIESSE,PO0170710RC478,2012-02-29,41.5,soggiacenza statica,4.65,36.85,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,BS,FIESSE,PO0170710RC478,2012-03-22,41.5,soggiacenza statica,4.65,36.85,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,BS,FIESSE,PO0170710RC478,2012-04-17,41.5,soggiacenza statica,4.4,37.1,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,BS,FIESSE,PO0170710RC478,2012-05-29,41.5,soggiacenza statica,4.41,37.09,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,BS,FIESSE,PO0170710RC478,2012-06-27,41.5,soggiacenza statica,4.41,37.09,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,BS,FIESSE,PO0170710RC478,2012-07-30,41.5,soggiacenza statica,4.63,36.87,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,BS,FIESSE,PO0170710RC478,2012-08-24,41.5,soggiacenza statica,4.8,36.7,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,BS,FIESSE,PO0170710RC478,2012-09-27,41.5,soggiacenza statica,4.81,36.69,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,BS,FIESSE,PO0170710RC478,2012-10-24,41.5,soggiacenza statica,4.85,36.65,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,BS,FIESSE,PO0170710RC478,2012-11-26,41.5,soggiacenza statica,4.44,37.06,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,BS,FIESSE,PO0170710RC478,2012-12-18,41.5,soggiacenza statica,4.25,37.25,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,BS,FIESSE,PO0170710RC478,2013-01-24,41.5,soggiacenza statica,3.8,37.7,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,BS,FIESSE,PO0170710RC478,2013-02-28,41.5,soggiacenza statica,3.83,37.67,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,BS,FIESSE,PO0170710RC478,2013-03-19,41.5,soggiacenza statica,3.6,37.9,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,BS,FIESSE,PO0170710RC478,2013-04-23,41.5,soggiacenza statica,3.54,37.96,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,BS,FIESSE,PO0170710RC478,2013-05-28,41.5,soggiacenza statica,3.45,38.05,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,BS,FIESSE,PO0170710RC478,2013-06-21,41.5,soggiacenza statica,3.95,37.55,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,BS,FIESSE,PO0170710RC478,2013-07-29,41.5,soggiacenza statica,4.02,37.48,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,BS,FIESSE,PO0170710RC478,2013-08-22,41.5,soggiacenza statica,4.24,37.26,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,BS,FIESSE,PO0170710RC478,2013-09-25,41.5,soggiacenza statica,4.36,37.14,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,BS,FIESSE,PO0170710RC478,2013-10-28,41.5,soggiacenza statica,4.37,37.13,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,BS,FIESSE,PO0170710RC478,2013-11-26,41.5,soggiacenza statica,4.11,37.39,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,BS,FIESSE,PO0170710RC478,2013-12-19,41.5,soggiacenza statica,4.19,37.31,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,BS,FIESSE,PO0170710RC478,2014-01-22,41.5,soggiacenza statica,3.68,37.82,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,BS,FIESSE,PO0170710RC478,2014-02-19,41.5,soggiacenza statica,3.23,38.27,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,BS,FIESSE,PO0170710RC478,2014-03-26,41.5,soggiacenza statica,3.9,37.6,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,BS,FIESSE,PO0170710RC478,2014-04-23,41.5,soggiacenza statica,4.1,37.4,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,BS,FIESSE,PO0170710RC478,2014-05-26,41.5,soggiacenza statica,3.97,37.53,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,BS,FIESSE,PO0170710RC478,2014-06-17,41.5,soggiacenza statica,4.05,37.45,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,BS,FIESSE,PO0170710RC478,2014-07-07,41.5,soggiacenza statica,4.13,37.37,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,BS,FIESSE,PO0170710RC478,2014-08-05,41.5,soggiacenza statica,3.74,37.76,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,BS,FIESSE,PO0170710RC478,2014-09-16,41.5,soggiacenza statica,4.17,37.33,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,BS,FIESSE,PO0170710RC478,2014-10-14,41.5,soggiacenza statica,4.2,37.3,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,BS,FIESSE,PO0170710RC478,2014-11-12,41.5,soggiacenza statica,4.05,37.45,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,BS,FIESSE,PO0170710RC478,2014-12-16,41.5,soggiacenza statica,3.85,37.65,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,BS,FIESSE,PO0170710RC478,2015-01-22,41.5,soggiacenza statica,4.16,37.34,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,BS,FIESSE,PO0170710RC478,2015-03-25,41.5,soggiacenza statica,4.0,37.5,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,BS,FIESSE,PO0170710RC478,2015-04-30,41.5,soggiacenza statica,4.13,37.37,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,BS,FIESSE,PO0170710RC478,2015-05-14,41.5,soggiacenza statica,4.17,37.33,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,BS,FIESSE,PO0170710RC478,2015-06-26,41.5,soggiacenza statica,4.27,37.23,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,BS,FIESSE,PO0170710RC478,2015-08-13,41.5,soggiacenza statica,4.49,37.01,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,BS,FIESSE,PO0170710RC478,2015-09-18,41.5,soggiacenza statica,4.56,36.94,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,BS,FIESSE,PO0170710RC478,2015-10-09,41.5,soggiacenza statica,4.67,36.83,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,BS,FIESSE,PO0170710RC478,2015-11-26,41.5,soggiacenza statica,5.76,35.74,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,BS,FIESSE,PO0170710RC478,2015-12-11,41.5,soggiacenza statica,4.8,36.7,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,BS,FIESSE,PO0170710RC478,2016-01-21,41.5,soggiacenza statica,4.84,36.66,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,BS,FIESSE,PO0170710RC478,2016-02-26,41.5,soggiacenza statica,4.68,36.82,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,BS,FIESSE,PO0170710RC478,2016-03-02,41.5,soggiacenza statica,4.25,37.25,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,BS,FIESSE,PO0170710RC478,2016-04-18,41.5,soggiacenza statica,4.49,37.01,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,BS,FIESSE,PO0170710RC478,2016-05-25,41.5,soggiacenza statica,4.07,37.43,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,BS,FIESSE,PO0170710RC478,2016-06-29,41.5,soggiacenza statica,4.19,37.31,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,BS,FIESSE,PO0170710RC478,2016-07-12,41.5,soggiacenza statica,4.28,37.22,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,BS,FIESSE,PO0170710RC478,2016-08-04,41.5,soggiacenza statica,4.43,37.07,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,BS,FIESSE,PO0170710RC478,2016-09-15,41.5,soggiacenza statica,4.59,36.91,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,BS,FIESSE,PO0170710RC478,2016-10-21,41.5,soggiacenza statica,4.61,36.89,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,BS,FIESSE,PO0170710RC478,2016-11-11,41.5,soggiacenza statica,2.55,38.95,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,BS,FIESSE,PO0170710RC478,2016-12-15,41.5,soggiacenza statica,4.68,36.82,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,BS,FIESSE,PO0170710RC478,2017-01-27,41.5,soggiacenza statica,4.78,36.72,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,BS,FIESSE,PO0170710RC478,2017-02-14,41.5,soggiacenza statica,4.67,36.83,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,BS,FIESSE,PO0170710RC478,2017-03-31,41.5,soggiacenza statica,4.7,36.8,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,BS,FIESSE,PO0170710RC478,2017-04-11,41.5,soggiacenza statica,4.73,36.77,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,BS,FIESSE,PO0170710RC478,2017-05-19,41.5,soggiacenza statica,4.8,36.7,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,BS,FIESSE,PO0170710RC478,2017-06-23,41.5,soggiacenza statica,4.7,36.8,3.866626344085996,4.56,36.94,37.633373655914006,0.6933736559140087,35.89993951612898,38.673434139785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
