,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],DESCRIZIONE,MISURA SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.],1Q_SOGG,3Q_SOGG,1Q_PIEZO,3Q_PIEZO,IQR_PIEZO,INF,SUP,OUTLIERS,Unnamed: 16,Unnamed: 17,Unnamed: 18,Etichette di riga,1Q_SOGG.1,3Q_SOGG.1,1Q_PIEZO.1,3Q_PIEZO.1
369,CR,DEROVERE,PO019040NRA001,2007-05-30,32.95,soggiacenza statica,2.48,30.47,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
370,CR,DEROVERE,PO019040NRA001,2007-06-15,32.95,soggiacenza statica,2.34,30.61,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
371,CR,DEROVERE,PO019040NRA001,2007-07-18,32.95,soggiacenza statica,2.19,30.76,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
372,CR,DEROVERE,PO019040NRA001,2007-08-03,32.95,soggiacenza statica,2.16,30.79,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
373,CR,DEROVERE,PO019040NRA001,2007-09-10,32.95,soggiacenza statica,2.47,30.48,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
374,CR,DEROVERE,PO019040NRA001,2007-10-15,32.95,soggiacenza statica,2.7,30.25,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
375,CR,DEROVERE,PO019040NRA001,2007-11-15,32.95,soggiacenza statica,2.85,30.1,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
376,CR,DEROVERE,PO019040NRA001,2007-12-07,32.95,soggiacenza statica,2.53,30.42,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
377,CR,DEROVERE,PO019040NRA001,2008-01-10,32.95,soggiacenza statica,2.65,30.3,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
378,CR,DEROVERE,PO019040NRA001,2008-02-07,32.95,soggiacenza statica,2.42,30.53,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
379,CR,DEROVERE,PO019040NRA001,2008-03-07,32.95,soggiacenza statica,2.61,30.34,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
380,CR,DEROVERE,PO019040NRA001,2008-04-03,32.95,soggiacenza statica,2.79,30.16,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
381,CR,DEROVERE,PO019040NRA001,2008-05-15,32.95,soggiacenza statica,2.68,30.27,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
382,CR,DEROVERE,PO019040NRA001,2008-06-04,32.95,soggiacenza statica,2.47,30.48,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
383,CR,DEROVERE,PO019040NRA001,2008-07-03,32.95,soggiacenza statica,2.32,30.63,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
384,CR,DEROVERE,PO019040NRA001,2008-08-06,32.95,soggiacenza statica,2.08,30.87,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
385,CR,DEROVERE,PO019040NRA001,2008-09-02,32.95,soggiacenza statica,2.26,30.69,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
386,CR,DEROVERE,PO019040NRA001,2008-10-02,32.95,soggiacenza statica,2.48,30.47,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
387,CR,DEROVERE,PO019040NRA001,2008-11-06,32.95,soggiacenza statica,2.52,30.43,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
388,CR,DEROVERE,PO019040NRA001,2008-12-03,32.95,soggiacenza statica,2.02,30.93,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
389,CR,DEROVERE,PO019040NRA001,2009-01-15,32.95,soggiacenza statica,1.77,31.18,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
390,CR,DEROVERE,PO019040NRA001,2009-02-09,32.95,soggiacenza statica,0.99,31.96,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
391,CR,DEROVERE,PO019040NRA001,2009-03-03,32.95,soggiacenza statica,1.64,31.31,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
392,CR,DEROVERE,PO019040NRA001,2009-04-17,32.95,soggiacenza statica,1.61,31.34,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
393,CR,DEROVERE,PO019040NRA001,2009-05-12,32.95,soggiacenza statica,1.64,31.31,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
394,CR,DEROVERE,PO019040NRA001,2009-06-04,32.95,soggiacenza statica,1.73,31.22,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
395,CR,DEROVERE,PO019040NRA001,2009-07-02,32.95,soggiacenza statica,1.78,31.17,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
396,CR,DEROVERE,PO019040NRA001,2009-08-04,32.95,soggiacenza statica,1.94,31.01,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
397,CR,DEROVERE,PO019040NRA001,2009-09-02,32.95,soggiacenza statica,2.13,30.82,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
398,CR,DEROVERE,PO019040NRA001,2009-10-07,32.95,soggiacenza statica,2.37,30.58,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
399,CR,DEROVERE,PO019040NRA001,2009-11-02,32.95,soggiacenza statica,2.55,30.4,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
400,CR,DEROVERE,PO019040NRA001,2009-12-11,32.95,soggiacenza statica,1.98,30.97,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
401,CR,DEROVERE,PO019040NRA001,2010-01-13,32.95,soggiacenza statica,1.76,31.19,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
402,CR,DEROVERE,PO019040NRA001,2010-02-10,32.95,soggiacenza statica,1.69,31.26,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
403,CR,DEROVERE,PO019040NRA001,2010-03-08,32.95,soggiacenza statica,1.21,31.74,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
404,CR,DEROVERE,PO019040NRA001,2010-04-07,32.95,soggiacenza statica,1.37,31.58,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
405,CR,DEROVERE,PO019040NRA001,2010-05-03,32.95,soggiacenza statica,1.87,31.08,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
406,CR,DEROVERE,PO019040NRA001,2010-06-08,32.95,soggiacenza statica,1.78,31.17,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
407,CR,DEROVERE,PO019040NRA001,2010-07-08,32.95,soggiacenza statica,1.53,31.42,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
408,CR,DEROVERE,PO019040NRA001,2010-08-04,32.95,soggiacenza statica,1.76,31.19,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
409,CR,DEROVERE,PO019040NRA001,2010-09-02,32.95,soggiacenza statica,2.04,30.91,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
410,CR,DEROVERE,PO019040NRA001,2010-10-05,32.95,soggiacenza statica,2.37,30.58,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
411,CR,DEROVERE,PO019040NRA001,2010-11-10,32.95,soggiacenza statica,1.95,31.0,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
412,CR,DEROVERE,PO019040NRA001,2010-12-10,32.95,soggiacenza statica,1.24,31.71,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
413,CR,DEROVERE,PO019040NRA001,2011-01-12,32.95,soggiacenza statica,1.3,31.65,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
414,CR,DEROVERE,PO019040NRA001,2011-02-08,32.95,soggiacenza statica,1.76,31.19,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
415,CR,DEROVERE,PO019040NRA001,2011-03-03,32.95,soggiacenza statica,1.49,31.46,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
416,CR,DEROVERE,PO019040NRA001,2011-04-11,32.95,soggiacenza statica,1.82,31.13,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
417,CR,DEROVERE,PO019040NRA001,2011-05-17,32.95,soggiacenza statica,2.15,30.8,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
418,CR,DEROVERE,PO019040NRA001,2011-06-16,32.95,soggiacenza statica,2.2,30.75,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
419,CR,DEROVERE,PO019040NRA001,2011-07-18,32.95,soggiacenza statica,1.56,31.39,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
420,CR,DEROVERE,PO019040NRA001,2011-08-08,32.95,soggiacenza statica,1.86,31.09,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
421,CR,DEROVERE,PO019040NRA001,2011-09-05,32.95,soggiacenza statica,2.14,30.81,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
422,CR,DEROVERE,PO019040NRA001,2011-10-11,32.95,soggiacenza statica,2.56,30.39,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
423,CR,DEROVERE,PO019040NRA001,2011-11-17,32.95,soggiacenza statica,2.43,30.52,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
424,CR,DEROVERE,PO019040NRA001,2011-12-13,32.95,soggiacenza statica,2.55,30.4,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
425,CR,DEROVERE,PO019040NRA001,2012-01-12,32.95,soggiacenza statica,2.68,30.27,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
426,CR,DEROVERE,PO019040NRA001,2012-02-14,32.95,soggiacenza statica,2.8,30.15,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
427,CR,DEROVERE,PO019040NRA001,2012-03-05,32.95,soggiacenza statica,2.75,30.2,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
428,CR,DEROVERE,PO019040NRA001,2012-04-04,32.95,soggiacenza statica,2.85,30.1,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
429,CR,DEROVERE,PO019040NRA001,2012-05-14,32.95,soggiacenza statica,2.91,30.04,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
430,CR,DEROVERE,PO019040NRA001,2012-06-11,32.95,soggiacenza statica,2.65,30.3,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
431,CR,DEROVERE,PO019040NRA001,2012-07-03,32.95,soggiacenza statica,2.24,30.71,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
432,CR,DEROVERE,PO019040NRA001,2012-08-06,32.95,soggiacenza statica,2.18,30.77,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
433,CR,DEROVERE,PO019040NRA001,2012-09-07,32.95,soggiacenza statica,2.3,30.65,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
434,CR,DEROVERE,PO019040NRA001,2012-10-02,32.95,soggiacenza statica,2.59,30.36,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
435,CR,DEROVERE,PO019040NRA001,2012-11-08,32.95,soggiacenza statica,2.32,30.63,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
436,CR,DEROVERE,PO019040NRA001,2012-12-12,32.95,soggiacenza statica,1.81,31.14,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
437,CR,DEROVERE,PO019040NRA001,2013-01-08,32.95,soggiacenza statica,1.75,31.2,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
438,CR,DEROVERE,PO019040NRA001,2013-02-04,32.95,soggiacenza statica,1.29,31.66,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
439,CR,DEROVERE,PO019040NRA001,2013-03-05,32.95,soggiacenza statica,1.49,31.46,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
440,CR,DEROVERE,PO019040NRA001,2013-04-03,32.95,soggiacenza statica,1.07,31.88,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
441,CR,DEROVERE,PO019040NRA001,2013-05-14,32.95,soggiacenza statica,1.45,31.5,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
442,CR,DEROVERE,PO019040NRA001,2013-06-07,32.95,soggiacenza statica,1.53,31.42,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
443,CR,DEROVERE,PO019040NRA001,2013-07-02,32.95,soggiacenza statica,1.56,31.39,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
444,CR,DEROVERE,PO019040NRA001,2013-08-02,32.95,soggiacenza statica,1.63,31.32,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
445,CR,DEROVERE,PO019040NRA001,2013-09-03,32.95,soggiacenza statica,1.97,30.98,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
446,CR,DEROVERE,PO019040NRA001,2013-10-02,32.95,soggiacenza statica,2.37,30.58,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
447,CR,DEROVERE,PO019040NRA001,2013-11-01,32.95,soggiacenza statica,2.41,30.54,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
448,CR,DEROVERE,PO019040NRA001,2013-12-06,32.95,soggiacenza statica,1.7,31.25,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
449,CR,DEROVERE,PO019040NRA001,2014-01-03,32.95,soggiacenza statica,1.9,31.05,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
450,CR,DEROVERE,PO019040NRA001,2014-02-04,32.95,soggiacenza statica,1.02,31.93,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
451,CR,DEROVERE,PO019040NRA001,2014-03-05,32.95,soggiacenza statica,1.23,31.72,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
452,CR,DEROVERE,PO019040NRA001,2014-04-02,32.95,soggiacenza statica,1.8,31.15,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
453,CR,DEROVERE,PO019040NRA001,2014-05-08,32.95,soggiacenza statica,1.7,31.25,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
454,CR,DEROVERE,PO019040NRA001,2014-06-12,32.95,soggiacenza statica,1.91,31.04,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
455,CR,DEROVERE,PO019040NRA001,2014-07-04,32.95,soggiacenza statica,1.75,31.2,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
456,CR,DEROVERE,PO019040NRA001,2014-08-05,32.95,soggiacenza statica,1.72,31.23,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
457,CR,DEROVERE,PO019040NRA001,2014-09-02,32.95,soggiacenza statica,2.06,30.89,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
458,CR,DEROVERE,PO019040NRA001,2014-10-01,32.95,soggiacenza statica,2.29,30.66,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
459,CR,DEROVERE,PO019040NRA001,2014-11-20,32.95,soggiacenza statica,1.66,31.29,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
460,CR,DEROVERE,PO019040NRA001,2014-12-10,32.95,soggiacenza statica,1.25,31.7,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
461,CR,DEROVERE,PO019040NRA001,2015-01-08,32.95,soggiacenza statica,1.62,31.33,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
462,CR,DEROVERE,PO019040NRA001,2015-02-03,32.95,soggiacenza statica,1.75,31.2,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
463,CR,DEROVERE,PO019040NRA001,2015-03-03,32.95,soggiacenza statica,1.2,31.75,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
464,CR,DEROVERE,PO019040NRA001,2015-04-23,32.95,soggiacenza statica,1.91,31.04,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
465,CR,DEROVERE,PO019040NRA001,2015-05-13,32.95,soggiacenza statica,1.98,30.97,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
466,CR,DEROVERE,PO019040NRA001,2015-06-04,32.95,soggiacenza statica,1.9,31.05,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
467,CR,DEROVERE,PO019040NRA001,2015-07-14,32.95,soggiacenza statica,1.95,31.0,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
468,CR,DEROVERE,PO019040NRA001,2015-08-07,32.95,soggiacenza statica,2.03,30.92,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
469,CR,DEROVERE,PO019040NRA001,2015-09-09,32.95,soggiacenza statica,2.26,30.69,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
470,CR,DEROVERE,PO019040NRA001,2015-10-07,32.95,soggiacenza statica,2.49,30.46,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
471,CR,DEROVERE,PO019040NRA001,2015-11-03,32.95,soggiacenza statica,2.59,30.36,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
472,CR,DEROVERE,PO019040NRA001,2015-12-11,32.95,soggiacenza statica,2.68,30.27,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
473,CR,DEROVERE,PO019040NRA001,2016-01-11,32.95,soggiacenza statica,2.75,30.2,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
474,CR,DEROVERE,PO019040NRA001,2016-02-02,32.95,soggiacenza statica,2.78,30.17,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
475,CR,DEROVERE,PO019040NRA001,2016-03-08,32.95,soggiacenza statica,1.91,31.04,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
476,CR,DEROVERE,PO019040NRA001,2016-04-05,32.95,soggiacenza statica,2.16,30.79,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
477,CR,DEROVERE,PO019040NRA001,2016-05-09,32.95,soggiacenza statica,2.46,30.49,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
478,CR,DEROVERE,PO019040NRA001,2016-06-07,32.95,soggiacenza statica,2.27,30.68,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
479,CR,DEROVERE,PO019040NRA001,2016-07-04,32.95,soggiacenza statica,2.21,30.74,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
480,CR,DEROVERE,PO019040NRA001,2016-08-04,32.95,soggiacenza statica,2.06,30.89,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
481,CR,DEROVERE,PO019040NRA001,2016-09-02,32.95,soggiacenza statica,2.23,30.72,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
482,CR,DEROVERE,PO019040NRA001,2016-10-05,32.95,soggiacenza statica,2.57,30.38,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
483,CR,DEROVERE,PO019040NRA001,2016-11-15,32.95,soggiacenza statica,2.84,30.11,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
484,CR,DEROVERE,PO019040NRA001,2016-12-07,32.95,soggiacenza statica,2.81,30.14,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
485,CR,DEROVERE,PO019040NRA001,2017-01-11,32.95,soggiacenza statica,2.93,30.02,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
486,CR,DEROVERE,PO019040NRA001,2017-02-09,32.95,soggiacenza statica,2.78,30.17,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
487,CR,DEROVERE,PO019040NRA001,2017-03-08,32.95,soggiacenza statica,2.82,30.13,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
488,CR,DEROVERE,PO019040NRA001,2017-04-19,32.95,soggiacenza statica,3.05,29.9,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
489,CR,DEROVERE,PO019040NRA001,2017-05-05,32.95,soggiacenza statica,2.99,29.96,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
490,CR,DEROVERE,PO019040NRA001,2017-06-12,32.95,soggiacenza statica,2.82,30.13,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
491,CR,DEROVERE,PO019040NRA001,2017-07-04,32.95,soggiacenza statica,2.45,30.5,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
492,CR,DEROVERE,PO019040NRA001,2017-08-02,32.95,soggiacenza statica,2.36,30.59,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
493,CR,DEROVERE,PO019040NRA001,2017-09-06,32.95,soggiacenza statica,2.61,30.34,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
494,CR,DEROVERE,PO019040NRA001,2017-10-04,32.95,soggiacenza statica,2.905,30.045,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
495,CR,DEROVERE,PO019040NRA001,2017-11-16,32.95,soggiacenza statica,3.0,29.95,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
496,CR,DEROVERE,PO019040NRA001,2017-12-06,32.95,soggiacenza statica,3.05,29.9,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
497,CR,DEROVERE,PO019040NRA001,2018-01-05,32.95,soggiacenza statica,2.9,30.05,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
498,CR,DEROVERE,PO019040NRA001,2018-02-02,32.95,soggiacenza statica,2.87,30.08,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
499,CR,DEROVERE,PO019040NRA001,2018-03-08,32.95,soggiacenza statica,2.65,30.3,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
500,CR,DEROVERE,PO019040NRA001,2018-04-12,32.95,soggiacenza statica,2.15,30.799999999999997,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
501,CR,DEROVERE,PO019040NRA001,2018-05-16,32.95,soggiacenza statica,2.18,30.77,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
502,CR,DEROVERE,PO019040NRA001,2018-06-11,32.95,soggiacenza statica,2.1,30.85,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
503,CR,DEROVERE,PO019040NRA001,2018-07-04,32.95,soggiacenza statica,2.25,30.7,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
504,CR,DEROVERE,PO019040NRA001,2018-08-03,32.95,soggiacenza statica,2.21,30.74,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
505,CR,DEROVERE,PO019040NRA001,2018-09-07,32.95,soggiacenza statica,2.38,30.57,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
506,CR,DEROVERE,PO019040NRA001,2018-10-10,32.95,soggiacenza statica,2.77,30.18,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
507,CR,DEROVERE,PO019040NRA001,2018-11-09,32.95,soggiacenza statica,2.13,30.82,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
508,CR,DEROVERE,PO019040NRA001,2018-12-06,32.95,soggiacenza statica,2.03,30.92,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
509,CR,DEROVERE,PO019040NRA001,2019-01-10,32.95,soggiacenza statica,2.31,30.64,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
510,CR,DEROVERE,PO019040NRA001,2019-02-07,32.95,soggiacenza statica,2.13,30.82,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
511,CR,DEROVERE,PO019040NRA001,2019-03-04,32.95,soggiacenza statica,2.29,30.66,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
512,CR,DEROVERE,PO019040NRA001,2019-04-11,32.95,soggiacenza statica,2.52,30.43,1.8125,2.54,30.41,31.1375,0.7274999999999991,29.31875,32.22875,,,,,,,,,
