,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],DESCRIZIONE,MISURA SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.],1Q_SOGG,3Q_SOGG,1Q_PIEZO,3Q_PIEZO,IQR_PIEZO,INF,SUP,OUTLIERS,Unnamed: 16,Etichette di riga,1Q_SOGG.1,3Q_SOGG.1,1Q_PIEZO.1,3Q_PIEZO.1,Unnamed: 22,Unnamed: 23,Quartili soggiacenza,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47
329,MN,BIGARELLO,PO0200040R0012,2003-01-15,24.844,soggiacenza statica,5.6,19.244,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,MN,BIGARELLO,PO0200040R0012,2003-02-15,24.844,soggiacenza statica,2.05,22.794,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,MN,BIGARELLO,PO0200040R0012,2003-03-15,24.844,soggiacenza statica,6.3,18.544,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,MN,BIGARELLO,PO0200040R0012,2003-04-15,24.844,soggiacenza statica,2.25,22.594,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,MN,BIGARELLO,PO0200040R0012,2003-05-15,24.844,soggiacenza statica,6.3,18.544,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,MN,BIGARELLO,PO0200040R0012,2003-06-15,24.844,soggiacenza statica,2.9,21.944,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,MN,BIGARELLO,PO0200040R0012,2003-07-15,24.844,soggiacenza statica,6.07,18.774,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,MN,BIGARELLO,PO0200040R0012,2003-08-15,24.844,soggiacenza statica,3.3,21.544,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,MN,BIGARELLO,PO0200040R0012,2003-09-15,24.844,soggiacenza statica,3.0,21.844,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,MN,BIGARELLO,PO0200040R0012,2003-10-15,24.844,soggiacenza statica,6.45,18.394,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,MN,BIGARELLO,PO0200040R0012,2003-11-15,24.844,soggiacenza statica,2.65,22.194,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,MN,BIGARELLO,PO0200040R0012,2003-12-15,24.844,soggiacenza statica,6.5,18.344,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,MN,BIGARELLO,PO0200040R0012,2004-01-15,24.844,soggiacenza statica,2.4,22.444,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,MN,BIGARELLO,PO0200040R0012,2004-02-15,24.844,soggiacenza statica,6.35,18.494,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,MN,BIGARELLO,PO0200040R0012,2004-03-15,24.844,soggiacenza statica,2.08,22.764,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,MN,BIGARELLO,PO0200040R0012,2004-04-15,24.844,soggiacenza statica,5.7,19.144,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,MN,BIGARELLO,PO0200040R0012,2004-05-15,24.844,soggiacenza statica,5.85,18.994,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,MN,BIGARELLO,PO0200040R0012,2004-06-15,24.844,soggiacenza statica,5.83,19.014,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,MN,BIGARELLO,PO0200040R0012,2004-07-15,24.844,soggiacenza statica,5.76,19.084,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,MN,BIGARELLO,PO0200040R0012,2004-08-15,24.844,soggiacenza statica,6.1,18.744,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,MN,BIGARELLO,PO0200040R0012,2004-09-15,24.844,soggiacenza statica,5.65,19.194,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,MN,BIGARELLO,PO0200040R0012,2004-10-15,24.844,soggiacenza statica,6.08,18.764,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,MN,BIGARELLO,PO0200040R0012,2004-11-15,24.844,soggiacenza statica,6.15,18.694,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,MN,BIGARELLO,PO0200040R0012,2004-12-15,24.844,soggiacenza statica,6.2,18.644,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,MN,BIGARELLO,PO0200040R0012,2005-01-15,24.844,soggiacenza statica,1.94,22.904,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,MN,BIGARELLO,PO0200040R0012,2005-03-15,24.844,soggiacenza statica,2.23,22.614,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,MN,BIGARELLO,PO0200040R0012,2005-05-15,24.844,soggiacenza statica,2.6,22.244,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,MN,BIGARELLO,PO0200040R0012,2005-09-15,24.844,soggiacenza statica,2.7,22.144,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,MN,BIGARELLO,PO0200040R0012,2005-10-15,24.844,soggiacenza statica,6.15,18.694,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,MN,BIGARELLO,PO0200040R0012,2005-11-15,24.844,soggiacenza statica,5.9,18.944,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,MN,BIGARELLO,PO0200040R0012,2005-12-15,24.844,soggiacenza statica,5.8,19.044,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,MN,BIGARELLO,PO0200040R0012,2006-01-15,24.844,soggiacenza statica,5.06,19.784,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,MN,BIGARELLO,PO0200040R0012,2006-02-15,24.844,soggiacenza statica,6.3,18.544,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,MN,BIGARELLO,PO0200040R0012,2006-03-15,24.844,soggiacenza statica,5.94,18.904,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,MN,BIGARELLO,PO0200040R0012,2006-04-15,24.844,soggiacenza statica,6.5,18.344,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,MN,BIGARELLO,PO0200040R0012,2006-05-15,24.844,soggiacenza statica,6.5,18.344,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,MN,BIGARELLO,PO0200040R0012,2006-06-15,24.844,soggiacenza statica,6.5,18.344,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,MN,BIGARELLO,PO0200040R0012,2006-07-15,24.844,soggiacenza statica,6.65,18.194,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,MN,BIGARELLO,PO0200040R0012,2006-09-15,24.844,soggiacenza statica,6.58,18.264,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,MN,BIGARELLO,PO0200040R0012,2006-10-15,24.844,soggiacenza statica,6.8,18.044,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,MN,BIGARELLO,PO0200040R0012,2006-11-15,24.844,soggiacenza statica,7.0,17.844,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,MN,BIGARELLO,PO0200040R0012,2006-12-15,24.844,soggiacenza statica,3.9,20.944,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,MN,BIGARELLO,PO0200040R0012,2007-01-15,24.844,soggiacenza statica,7.2,17.644,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,MN,BIGARELLO,PO0200040R0012,2007-02-15,24.844,soggiacenza statica,7.07,17.774,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,MN,BIGARELLO,PO0200040R0012,2007-03-15,24.844,soggiacenza statica,7.12,17.724,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,MN,BIGARELLO,PO0200040R0012,2007-04-15,24.844,soggiacenza statica,6.96,17.884,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,MN,BIGARELLO,PO0200040R0012,2007-06-15,24.844,soggiacenza statica,6.92,17.924,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,MN,BIGARELLO,PO0200040R0012,2007-07-15,24.844,soggiacenza statica,6.8,18.044,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,MN,BIGARELLO,PO0200040R0012,2007-08-15,24.844,soggiacenza statica,6.82,18.024,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,MN,BIGARELLO,PO0200040R0012,2007-09-15,24.844,soggiacenza statica,6.7,18.144,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,MN,BIGARELLO,PO0200040R0012,2007-10-15,24.844,soggiacenza statica,6.9,17.944,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,MN,BIGARELLO,PO0200040R0012,2007-11-15,24.844,soggiacenza statica,2.54,22.304,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,MN,BIGARELLO,PO0200040R0012,2007-12-15,24.844,soggiacenza statica,6.8,18.044,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,MN,BIGARELLO,PO0200040R0012,2008-01-28,24.844,soggiacenza statica,2.4,22.444,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,MN,BIGARELLO,PO0200040R0012,2008-04-07,24.844,soggiacenza statica,2.5,22.344,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,MN,BIGARELLO,PO0200040R0012,2008-05-26,24.844,soggiacenza statica,2.7,22.144,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,MN,BIGARELLO,PO0200040R0012,2008-10-28,24.844,soggiacenza statica,2.5,22.344,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,MN,BIGARELLO,PO0200040R0012,2008-11-18,24.844,soggiacenza statica,2.275,22.569000000000003,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,MN,BIGARELLO,PO0200040R0012,2008-12-19,24.844,soggiacenza statica,2.05,22.794,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,MN,BIGARELLO,PO0200040R0012,2009-01-23,24.844,soggiacenza statica,1.83,23.014,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,MN,BIGARELLO,PO0200040R0012,2009-02-26,24.844,soggiacenza statica,1.9,22.944,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,MN,BIGARELLO,PO0200040R0012,2009-03-18,24.844,soggiacenza statica,1.9,22.944,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,MN,BIGARELLO,PO0200040R0012,2009-04-29,24.844,soggiacenza statica,1.85,22.994,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,MN,BIGARELLO,PO0200040R0012,2009-05-17,24.844,soggiacenza statica,2.05,22.794,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,MN,BIGARELLO,PO0200040R0012,2009-06-17,24.844,soggiacenza statica,2.3,22.544,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,MN,BIGARELLO,PO0200040R0012,2009-07-28,24.844,soggiacenza statica,2.65,22.194,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,MN,BIGARELLO,PO0200040R0012,2009-08-17,24.844,soggiacenza statica,2.85,21.994,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,MN,BIGARELLO,PO0200040R0012,2009-09-29,24.844,soggiacenza statica,2.7,22.144,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,MN,BIGARELLO,PO0200040R0012,2009-10-29,24.844,soggiacenza statica,2.45,22.394,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,MN,BIGARELLO,PO0200040R0012,2009-11-17,24.844,soggiacenza statica,2.35,22.494,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,MN,BIGARELLO,PO0200040R0012,2009-12-15,24.844,soggiacenza statica,2.25,22.594,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,MN,BIGARELLO,PO0200040R0012,2010-01-28,24.844,soggiacenza statica,2.15,22.694,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,MN,BIGARELLO,PO0200040R0012,2010-02-15,24.844,soggiacenza statica,2.12,22.724,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,MN,BIGARELLO,PO0200040R0012,2010-03-02,24.844,soggiacenza statica,2.1,22.744,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,MN,BIGARELLO,PO0200040R0012,2010-04-29,24.844,soggiacenza statica,2.13,22.714,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,MN,BIGARELLO,PO0200040R0012,2010-05-24,24.844,soggiacenza statica,1.78,23.064,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,MN,BIGARELLO,PO0200040R0012,2010-06-15,24.844,soggiacenza statica,2.2,22.644,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,MN,BIGARELLO,PO0200040R0012,2010-07-19,24.844,soggiacenza statica,2.6,22.244,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,MN,BIGARELLO,PO0200040R0012,2010-08-31,24.844,soggiacenza statica,2.15,22.694,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,MN,BIGARELLO,PO0200040R0012,2010-09-15,24.844,soggiacenza statica,2.4,22.444,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,MN,BIGARELLO,PO0200040R0012,2010-10-15,24.844,soggiacenza statica,2.4,22.444,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,MN,BIGARELLO,PO0200040R0012,2010-11-17,24.844,soggiacenza statica,4.1,20.744,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,MN,BIGARELLO,PO0200040R0012,2010-12-27,24.844,soggiacenza statica,2.15,22.694,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,MN,BIGARELLO,PO0200040R0012,2011-01-19,24.844,soggiacenza statica,1.5,23.344,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,MN,BIGARELLO,PO0200040R0012,2011-02-09,24.844,soggiacenza statica,1.75,23.094,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,MN,BIGARELLO,PO0200040R0012,2011-03-16,24.844,soggiacenza statica,1.75,23.094,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,MN,BIGARELLO,PO0200040R0012,2011-04-06,24.844,soggiacenza statica,1.85,22.994,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,MN,BIGARELLO,PO0200040R0012,2011-05-25,24.844,soggiacenza statica,2.4,22.444,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,MN,BIGARELLO,PO0200040R0012,2011-06-21,24.844,soggiacenza statica,2.05,22.794,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,MN,BIGARELLO,PO0200040R0012,2011-07-18,24.844,soggiacenza statica,2.4,22.444,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,MN,BIGARELLO,PO0200040R0012,2011-08-02,24.844,soggiacenza statica,2.2,22.644,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,MN,BIGARELLO,PO0200040R0012,2011-09-06,24.844,soggiacenza statica,2.0,22.844,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,MN,BIGARELLO,PO0200040R0012,2011-10-19,24.844,soggiacenza statica,1.8,23.044,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,MN,BIGARELLO,PO0200040R0012,2011-11-16,24.844,soggiacenza statica,1.91,22.934,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,MN,BIGARELLO,PO0200040R0012,2011-12-07,24.844,soggiacenza statica,1.9,22.944,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,MN,BIGARELLO,PO0200040R0012,2012-01-31,24.844,soggiacenza statica,2.1,22.744,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,MN,BIGARELLO,PO0200040R0012,2012-02-24,24.844,soggiacenza statica,2.28,22.564,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,MN,BIGARELLO,PO0200040R0012,2012-03-26,24.844,soggiacenza statica,2.1,22.744,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,MN,BIGARELLO,PO0200040R0012,2012-04-04,24.844,soggiacenza statica,2.5,22.344,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,MN,BIGARELLO,PO0200040R0012,2012-05-07,24.844,soggiacenza statica,2.35,22.494,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,MN,BIGARELLO,PO0200040R0012,2012-06-18,24.844,soggiacenza statica,2.8,22.044,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,MN,BIGARELLO,PO0200040R0012,2012-07-23,24.844,soggiacenza statica,3.3,21.544,2.1475,3.23,21.613999999999997,22.6965,1.0825000000000031,19.990249999999993,24.320250000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
