,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],DESCRIZIONE,MISURA SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.],1Q_SOGG,3Q_SOGG,1Q_PIEZO,3Q_PIEZO,IQR_PIEZO,INF,SUP,OUTLIERS,Unnamed: 16,Unnamed: 17,Etichette di riga,1Q_SOGG.1,3Q_SOGG.1,1Q_PIEZO.1,3Q_PIEZO.1,Unnamed: 23,Unnamed: 24,Etichette di colonna,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
10,BS,BRESCIA,PO0170290RC490,2009-11-10,135.48,soggiacenza statica,17.4,118.08,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,PO017113NRD106,25.497500000000002,28.54,83.14,86.1825,,PO0170450RC542,15.2,17.35,15.674999999999999,17.700000000000003,16.362499999999997,18.275,16.775,18.5,17.05,18.15,16.275,18.325,14.9125,17.35,14.162500000000001,15.825000000000001,14.35,15.649999999999999,15.100000000000001,15.95,15.375,16.825,16.1275,17.5
11,BS,BRESCIA,PO0170290RC490,2010-01-25,135.48,soggiacenza statica,17.93,117.55,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,PO0171140UC023,4.425000000000001,6.5975,92.1825,94.35499999999999,,PO0171130RC561,30.924999999999997,33.205,30.825,33.79,30.635,34.53,31.22,35.2875,31.43,35.120000000000005,30.89,34.525,30.46,34.175,30.3375,33.385,30.02,33.290000000000006,29.365,32.94,29.965,33.11,30.51,33.04
12,BS,BRESCIA,PO0170290RC490,2010-02-23,135.48,soggiacenza statica,18.2,117.28,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,PO0171660UC529,58.879999999999995,61.93,114.55,117.6,,PO017113NRD106,25.11,27.92,25.53,28.35,25.7,28.74,27.59,29.34,26.17,29.15,26.74,28.8,27.12,28.53,26.61,28.27,26.18,27.83,26.48,27.31,25.69,27.26,25.1,27.16
13,BS,BRESCIA,PO0170290RC490,2010-03-23,135.48,soggiacenza statica,18.61,116.87,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,PO0200170R0001,21.84,24.45,80.803,83.413,,PO0171140UC023,3.65,6,4.05,5.85,4.25,5.3,5.2,6.5,5.550000000000001,6.785,4.65,5.65,5.15,6.9,5.025,6.15,5.075,5.9775,5,7.3,4.35,6.5575,3.4124999999999996,4.1375
14,BS,BRESCIA,PO0170290RC490,2010-04-22,135.48,soggiacenza statica,18.82,116.66,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,PO020017NU0005,34.405193452380914,36.66,76.03,78.28480654761908,,PO0171660UC529,59.33,61.675,59.23,61.855000000000004,59.405,62.28,59.980000000000004,62.805,60.38,63.105000000000004,59.805,63.3075,58.955,62.255,58.23,61.33,57.605000000000004,60.555,57.93,60.78,58.73,61.254999999999995,59.230000000000004,61.93
15,BS,BRESCIA,PO0170290RC490,2010-05-25,135.48,soggiacenza statica,18.19,117.29,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,PO0200170R0001,21.905,23.545,22.2,23.8425,21.995,24.4725,21.947499999999998,25.01,21.8175,25.2,22.2225,25.095,22.98,25.935000000000002,22.1225,25.1775,21.174999999999997,23.86,22.23,23.7,21.73,23.085,20.9,22.7425
16,BS,BRESCIA,PO0170290RC490,2010-06-21,135.48,soggiacenza statica,17.55,117.93,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,PO020017NU0005,34.322123655913956,35.62227822580644,33.45259672619046,35.756740045156036,34.649146505376365,36.06030241935483,35.28016666666671,36.651611111111066,34.677724719101136,36.819112903225786,34.065,37.35080555555561,35.64,38.315000000000005,36.305,38.45012768817202,35.4975,36.67223611111114,34.2825,36.11463816130036,34.105,35.92284027777771,33.775,35.78713052545028
17,BS,BRESCIA,PO0170290RC490,2010-07-21,135.48,soggiacenza statica,16.96,118.52,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,BS,BRESCIA,PO0170290RC490,2010-08-24,135.48,soggiacenza statica,16.85,118.63,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,BS,BRESCIA,PO0170290RC490,2010-09-21,135.48,soggiacenza statica,16.44,119.04,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,BS,BRESCIA,PO0170290RC490,2010-10-26,135.48,soggiacenza statica,17.08,118.4,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,BS,BRESCIA,PO0170290RC490,2010-11-24,135.48,soggiacenza statica,17.07,118.41,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,BS,BRESCIA,PO0170290RC490,2010-12-30,135.48,soggiacenza statica,16.71,118.77,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,BS,BRESCIA,PO0170290RC490,2011-01-24,135.48,soggiacenza statica,16.69,118.79,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,BS,BRESCIA,PO0170290RC490,2011-02-21,135.48,soggiacenza statica,17.16,118.32,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,BS,BRESCIA,PO0170290RC490,2011-03-21,135.48,soggiacenza statica,17.71,117.77,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,BS,BRESCIA,PO0170290RC490,2011-04-20,135.48,soggiacenza statica,18.02,117.46,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,BS,BRESCIA,PO0170290RC490,2011-05-20,135.48,soggiacenza statica,17.35,118.13,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,BS,BRESCIA,PO0170290RC490,2011-06-14,135.48,soggiacenza statica,17.25,118.23,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,BS,BRESCIA,PO0170290RC490,2011-07-26,135.48,soggiacenza statica,16.56,118.92,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,BS,BRESCIA,PO0170290RC490,2011-08-23,135.48,soggiacenza statica,16.42,119.06,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,BS,BRESCIA,PO0170290RC490,2011-09-21,135.48,soggiacenza statica,15.94,119.54,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,BS,BRESCIA,PO0170290RC490,2011-10-26,135.48,soggiacenza statica,15.61,119.87,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,BS,BRESCIA,PO0170290RC490,2011-11-24,135.48,soggiacenza statica,17.05,118.43,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,BS,BRESCIA,PO0170290RC490,2011-12-15,135.48,soggiacenza statica,16.41,119.07,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,BS,BRESCIA,PO0170290RC490,2012-01-26,135.48,soggiacenza statica,18.38,117.1,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,BS,BRESCIA,PO0170290RC490,2012-02-27,135.48,soggiacenza statica,19.13,116.35,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,BS,BRESCIA,PO0170290RC490,2012-03-28,135.48,soggiacenza statica,19.98,115.5,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,BS,BRESCIA,PO0170290RC490,2012-04-27,135.48,soggiacenza statica,20.1,115.38,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,BS,BRESCIA,PO0170290RC490,2012-05-30,135.48,soggiacenza statica,20.16,115.32,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,BS,BRESCIA,PO0170290RC490,2012-06-14,135.48,soggiacenza statica,19.85,115.63,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,BS,BRESCIA,PO0170290RC490,2012-07-26,135.48,soggiacenza statica,18.98,116.5,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,BS,BRESCIA,PO0170290RC490,2012-08-29,135.48,soggiacenza statica,18.59,116.89,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,BS,BRESCIA,PO0170290RC490,2012-09-28,135.48,soggiacenza statica,18.46,117.02,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,BS,BRESCIA,PO0170290RC490,2012-10-30,135.48,soggiacenza statica,18.55,116.93,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,BS,BRESCIA,PO0170290RC490,2012-11-26,135.48,soggiacenza statica,18.1,117.38,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,BS,BRESCIA,PO0170290RC490,2012-12-04,135.48,soggiacenza statica,18.12,117.36,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,BS,BRESCIA,PO0170290RC490,2013-01-31,135.48,soggiacenza statica,18.12,117.36,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,BS,BRESCIA,PO0170290RC490,2013-02-28,135.48,soggiacenza statica,18.25,117.23,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,BS,BRESCIA,PO0170290RC490,2013-03-27,135.48,soggiacenza statica,18.55,116.93,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,BS,BRESCIA,PO0170290RC490,2013-04-29,135.48,soggiacenza statica,18.17,117.31,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,BS,BRESCIA,PO0170290RC490,2013-05-29,135.48,soggiacenza statica,17.87,117.61,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,BS,BRESCIA,PO0170290RC490,2013-06-06,135.48,soggiacenza statica,17.81,117.67,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,BS,BRESCIA,PO0170290RC490,2013-07-31,135.48,soggiacenza statica,16.69,118.79,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,BS,BRESCIA,PO0170290RC490,2013-08-28,135.48,soggiacenza statica,16.26,119.22,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,BS,BRESCIA,PO0170290RC490,2013-10-03,135.48,soggiacenza statica,16.65,118.83,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,BS,BRESCIA,PO0170290RC490,2013-11-29,135.48,soggiacenza statica,17.77,117.71,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,BS,BRESCIA,PO0170290RC490,2013-12-30,135.48,soggiacenza statica,18.26,117.22,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,BS,BRESCIA,PO0170290RC490,2014-01-28,135.48,soggiacenza statica,17.74,117.74,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,BS,BRESCIA,PO0170290RC490,2014-02-21,135.48,soggiacenza statica,17.42,118.06,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,BS,BRESCIA,PO0170290RC490,2014-03-31,135.48,soggiacenza statica,18.02,117.46,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,BS,BRESCIA,PO0170290RC490,2014-04-30,135.48,soggiacenza statica,17.76,117.72,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,BS,BRESCIA,PO0170290RC490,2014-05-20,135.48,soggiacenza statica,17.69,117.79,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,BS,BRESCIA,PO0170290RC490,2014-06-27,135.48,soggiacenza statica,16.91,118.57,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,BS,BRESCIA,PO0170290RC490,2014-07-31,135.48,soggiacenza statica,16.19,119.29,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,BS,BRESCIA,PO0170290RC490,2014-08-27,135.48,soggiacenza statica,16.22,119.26,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,BS,BRESCIA,PO0170290RC490,2014-09-29,135.48,soggiacenza statica,16.72,118.76,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,BS,BRESCIA,PO0170290RC490,2014-10-22,135.48,soggiacenza statica,17.05,118.43,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,BS,BRESCIA,PO0170290RC490,2014-11-27,135.48,soggiacenza statica,17.17,118.31,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,BS,BRESCIA,PO0170290RC490,2014-12-16,135.48,soggiacenza statica,17.2,118.28,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,BS,BRESCIA,PO0170290RC490,2015-01-28,135.48,soggiacenza statica,17.61,117.87,17.55,19.51,115.97,117.93,1.960000000000008,113.02999999999999,120.87000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
