,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],DESCRIZIONE,MISURA SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.],1Q_SOGG,3Q_SOGG,1Q_PIEZO,3Q_PIEZO,IQR_PIEZO,INF,SUP,OUTLIERS,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Etichette di riga,1Q_SOGG.1,3Q_SOGG.1,1Q_PIEZO.1,3Q_PIEZO.1,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
233,PV,FERRERA ERBOGNONE,PO018062NRD002,2008-02-18,86.799,soggiacenza statica,7.39,79.409,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PV,FERRERA ERBOGNONE,PO018062NRD002,2008-03-03,86.799,soggiacenza statica,7.43,79.369,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PV,FERRERA ERBOGNONE,PO018062NRD002,2008-04-15,86.799,soggiacenza statica,7.9,78.899,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PV,FERRERA ERBOGNONE,PO018062NRD002,2008-05-16,86.799,soggiacenza statica,7.64,79.159,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PV,FERRERA ERBOGNONE,PO018062NRD002,2008-07-15,86.799,soggiacenza statica,4.23,82.569,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PV,FERRERA ERBOGNONE,PO018062NRD002,2008-08-19,86.799,soggiacenza statica,2.49,84.309,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PV,FERRERA ERBOGNONE,PO018062NRD002,2008-09-08,86.799,soggiacenza statica,1.82,84.979,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PV,FERRERA ERBOGNONE,PO018062NRD002,2009-02-18,86.799,soggiacenza statica,6.72,80.079,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PV,FERRERA ERBOGNONE,PO018062NRD002,2009-03-09,86.799,soggiacenza statica,6.95,79.849,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PV,FERRERA ERBOGNONE,PO018062NRD002,2010-03-01,86.799,soggiacenza statica,7.01,79.789,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PV,FERRERA ERBOGNONE,PO018062NRD002,2010-05-18,86.799,soggiacenza statica,7.08,79.719,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PV,FERRERA ERBOGNONE,PO018062NRD002,2010-08-30,86.799,soggiacenza statica,2.55,84.249,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PV,FERRERA ERBOGNONE,PO018062NRD002,2010-11-23,86.799,soggiacenza statica,5.78,81.019,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PV,FERRERA ERBOGNONE,PO018062NRD002,2011-01-11,86.799,soggiacenza statica,6.7,80.099,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PV,FERRERA ERBOGNONE,PO018062NRD002,2011-02-17,86.799,soggiacenza statica,7.22,79.579,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PV,FERRERA ERBOGNONE,PO018062NRD002,2011-03-08,86.799,soggiacenza statica,7.47,79.329,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PV,FERRERA ERBOGNONE,PO018062NRD002,2011-04-12,86.799,soggiacenza statica,7.78,79.019,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PV,FERRERA ERBOGNONE,PO018062NRD002,2011-05-09,86.799,soggiacenza statica,7.89,78.909,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PV,FERRERA ERBOGNONE,PO018062NRD002,2011-06-07,86.799,soggiacenza statica,7.48,79.319,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PV,FERRERA ERBOGNONE,PO018062NRD002,2011-07-07,86.799,soggiacenza statica,6.4,80.399,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PV,FERRERA ERBOGNONE,PO018062NRD002,2011-08-22,86.799,soggiacenza statica,5.71,81.089,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PV,FERRERA ERBOGNONE,PO018062NRD002,2011-09-20,86.799,soggiacenza statica,5.71,81.089,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PV,FERRERA ERBOGNONE,PO018062NRD002,2011-10-07,86.799,soggiacenza statica,6.18,80.619,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PV,FERRERA ERBOGNONE,PO018062NRD002,2012-02-28,86.799,soggiacenza statica,7.2,79.599,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PV,FERRERA ERBOGNONE,PO018062NRD002,2012-05-21,86.799,soggiacenza statica,7.91,78.889,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PV,FERRERA ERBOGNONE,PO018062NRD002,2012-09-06,86.799,soggiacenza statica,5.91,80.889,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PV,FERRERA ERBOGNONE,PO018062NRD002,2013-08-28,86.799,soggiacenza statica,5.66,81.139,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PV,FERRERA ERBOGNONE,PO018062NRD002,2013-11-13,86.799,soggiacenza statica,6.1,80.699,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PV,FERRERA ERBOGNONE,PO018062NRD002,2014-02-26,86.799,soggiacenza statica,7.2,79.599,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PV,FERRERA ERBOGNONE,PO018062NRD002,2014-04-28,86.799,soggiacenza statica,7.7,79.099,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PV,FERRERA ERBOGNONE,PO018062NRD002,2014-08-27,86.799,soggiacenza statica,5.62,81.179,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PV,FERRERA ERBOGNONE,PO018062NRD002,2014-10-28,86.799,soggiacenza statica,6.05,80.749,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PV,FERRERA ERBOGNONE,PO018062NRD002,2015-02-27,86.799,soggiacenza statica,7.21,79.589,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PV,FERRERA ERBOGNONE,PO018062NRD002,2015-05-20,86.799,soggiacenza statica,7.9,78.899,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PV,FERRERA ERBOGNONE,PO018062NRD002,2015-07-16,86.799,soggiacenza statica,6.6,80.199,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PV,FERRERA ERBOGNONE,PO018062NRD002,2015-11-17,86.799,soggiacenza statica,6.8,79.999,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PV,FERRERA ERBOGNONE,PO018062NRD002,2016-01-19,86.799,soggiacenza statica,6.69,80.109,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PV,FERRERA ERBOGNONE,PO018062NRD002,2016-02-09,86.799,soggiacenza statica,7.18,79.619,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PV,FERRERA ERBOGNONE,PO018062NRD002,2016-03-14,86.799,soggiacenza statica,7.41,79.389,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PV,FERRERA ERBOGNONE,PO018062NRD002,2016-05-11,86.799,soggiacenza statica,8.52,78.279,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PV,FERRERA ERBOGNONE,PO018062NRD002,2016-06-15,86.799,soggiacenza statica,8.28,78.519,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PV,FERRERA ERBOGNONE,PO018062NRD002,2016-07-18,86.799,soggiacenza statica,7.4,79.399,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PV,FERRERA ERBOGNONE,PO018062NRD002,2016-08-11,86.799,soggiacenza statica,6.66,80.139,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PV,FERRERA ERBOGNONE,PO018062NRD002,2016-09-14,86.799,soggiacenza statica,5.85,80.949,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PV,FERRERA ERBOGNONE,PO018062NRD002,2016-10-17,86.799,soggiacenza statica,6.16,80.639,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PV,FERRERA ERBOGNONE,PO018062NRD002,2016-11-16,86.799,soggiacenza statica,6.7,80.099,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PV,FERRERA ERBOGNONE,PO018062NRD002,2016-12-13,86.799,soggiacenza statica,7.14,79.659,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PV,FERRERA ERBOGNONE,PO018062NRD002,2017-01-20,86.799,soggiacenza statica,7.64,79.159,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PV,FERRERA ERBOGNONE,PO018062NRD002,2017-02-13,86.799,soggiacenza statica,7.9,78.899,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PV,FERRERA ERBOGNONE,PO018062NRD002,2017-03-17,86.799,soggiacenza statica,8.23,78.569,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PV,FERRERA ERBOGNONE,PO018062NRD002,2017-04-21,86.799,soggiacenza statica,8.45,78.349,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PV,FERRERA ERBOGNONE,PO018062NRD002,2017-05-17,86.799,soggiacenza statica,8.42,78.379,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PV,FERRERA ERBOGNONE,PO018062NRD002,2017-06-29,86.799,soggiacenza statica,7.42,79.379,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PV,FERRERA ERBOGNONE,PO018062NRD002,2017-07-17,86.799,soggiacenza statica,6.7,80.099,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PV,FERRERA ERBOGNONE,PO018062NRD002,2017-08-08,86.799,soggiacenza statica,5.86,80.939,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PV,FERRERA ERBOGNONE,PO018062NRD002,2017-09-14,86.799,soggiacenza statica,5.49,81.309,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PV,FERRERA ERBOGNONE,PO018062NRD002,2017-10-17,86.799,soggiacenza statica,5.95,80.849,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PV,FERRERA ERBOGNONE,PO018062NRD002,2017-11-06,86.799,soggiacenza statica,6.3,80.499,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PV,FERRERA ERBOGNONE,PO018062NRD002,2017-12-14,86.799,soggiacenza statica,7.15,79.649,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PV,FERRERA ERBOGNONE,PO018062NRD002,2018-01-16,86.799,soggiacenza statica,7.6,79.199,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PV,FERRERA ERBOGNONE,PO018062NRD002,2018-02-15,86.799,soggiacenza statica,7.9,78.899,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PV,FERRERA ERBOGNONE,PO018062NRD002,2018-03-23,86.799,soggiacenza statica,8.29,78.509,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PV,FERRERA ERBOGNONE,PO018062NRD002,2018-04-16,86.799,soggiacenza statica,8.34,78.459,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PV,FERRERA ERBOGNONE,PO018062NRD002,2018-05-09,86.799,soggiacenza statica,8.39,78.409,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PV,FERRERA ERBOGNONE,PO018062NRD002,2018-06-11,86.799,soggiacenza statica,7.8,78.999,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PV,FERRERA ERBOGNONE,PO018062NRD002,2018-07-16,86.799,soggiacenza statica,8.61,78.189,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PV,FERRERA ERBOGNONE,PO018062NRD002,2018-08-13,86.799,soggiacenza statica,5.75,81.049,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PV,FERRERA ERBOGNONE,PO018062NRD002,2018-09-14,86.799,soggiacenza statica,5.24,81.559,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PV,FERRERA ERBOGNONE,PO018062NRD002,2018-10-15,86.799,soggiacenza statica,5.79,80.844,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PV,FERRERA ERBOGNONE,PO018062NRD002,2018-11-15,86.799,soggiacenza statica,6.53,80.269,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PV,FERRERA ERBOGNONE,PO018062NRD002,2018-12-14,86.799,soggiacenza statica,7.02,79.779,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PV,FERRERA ERBOGNONE,PO018062NRD002,2019-01-14,86.799,soggiacenza statica,7.49,79.309,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PV,FERRERA ERBOGNONE,PO018062NRD002,2019-02-15,86.799,soggiacenza statica,7.88,78.919,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PV,FERRERA ERBOGNONE,PO018062NRD002,2019-03-15,86.799,soggiacenza statica,8.15,78.649,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PV,FERRERA ERBOGNONE,PO018062NRD002,2019-04-10,86.799,soggiacenza statica,8.38,78.419,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PV,FERRERA ERBOGNONE,PO018062NRD002,2019-05-14,86.799,soggiacenza statica,8.59,78.209,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PV,FERRERA ERBOGNONE,PO018062NRD002,2019-06-19,86.799,soggiacenza statica,8.36,78.439,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PV,FERRERA ERBOGNONE,PO018062NRD002,2019-07-15,86.799,soggiacenza statica,7.95,78.849,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PV,FERRERA ERBOGNONE,PO018062NRD002,2019-08-14,86.799,soggiacenza statica,7.28,79.519,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PV,FERRERA ERBOGNONE,PO018062NRD002,2019-09-17,86.799,soggiacenza statica,6.4,80.399,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PV,FERRERA ERBOGNONE,PO018062NRD002,2019-10-14,86.799,soggiacenza statica,6.57,80.229,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PV,FERRERA ERBOGNONE,PO018062NRD002,2019-12-23,86.799,soggiacenza statica,7.02,79.779,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PV,FERRERA ERBOGNONE,PO018062NRD002,2020-01-27,86.799,soggiacenza statica,7.27,79.529,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PV,FERRERA ERBOGNONE,PO018062NRD002,2020-02-17,86.799,soggiacenza statica,7.47,79.329,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PV,FERRERA ERBOGNONE,PO018062NRD002,2020-03-19,86.799,soggiacenza statica,7.77,79.029,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PV,FERRERA ERBOGNONE,PO018062NRD002,2020-04-23,86.799,soggiacenza statica,8.06,78.739,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PV,FERRERA ERBOGNONE,PO018062NRD002,2020-05-22,86.799,soggiacenza statica,8.14,78.659,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PV,FERRERA ERBOGNONE,PO018062NRD002,2020-06-23,86.799,soggiacenza statica,7.95,78.849,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PV,FERRERA ERBOGNONE,PO018062NRD002,2020-07-22,86.799,soggiacenza statica,7.89,78.909,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PV,FERRERA ERBOGNONE,PO018062NRD002,2020-08-31,86.799,soggiacenza statica,6.28,80.519,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PV,FERRERA ERBOGNONE,PO018062NRD002,2020-09-15,86.799,soggiacenza statica,6.47,80.329,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PV,FERRERA ERBOGNONE,PO018062NRD002,2020-10-19,86.799,soggiacenza statica,6.38,80.419,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PV,FERRERA ERBOGNONE,PO018062NRD002,2021-01-19,86.799,soggiacenza statica,7.58,79.219,6.385,7.887499999999999,78.9115,80.414,1.5024999999999977,76.65775000000001,82.66775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PV,FRASCAROLO,PO018065NRG001,2014-05-06,86.66,soggiacenza statica,2.17,84.49,2.05,3.87,82.79,84.61,1.8199999999999932,80.06000000000002,87.33999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PV,FRASCAROLO,PO018065NRG001,2014-10-22,86.66,soggiacenza statica,3.86,82.8,2.05,3.87,82.79,84.61,1.8199999999999932,80.06000000000002,87.33999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PV,FRASCAROLO,PO018065NRG001,2015-05-20,86.66,soggiacenza statica,2.05,84.61,2.05,3.87,82.79,84.61,1.8199999999999932,80.06000000000002,87.33999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PV,FRASCAROLO,PO018065NRG001,2015-07-16,86.66,soggiacenza statica,2.01,84.65,2.05,3.87,82.79,84.61,1.8199999999999932,80.06000000000002,87.33999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PV,FRASCAROLO,PO018065NRG001,2015-11-17,86.66,soggiacenza statica,3.98,82.68,2.05,3.87,82.79,84.61,1.8199999999999932,80.06000000000002,87.33999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PV,FRASCAROLO,PO018065NRG001,2016-02-18,86.66,soggiacenza statica,4.19,82.47,2.05,3.87,82.79,84.61,1.8199999999999932,80.06000000000002,87.33999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PV,FRASCAROLO,PO018065NRG001,2016-06-01,86.66,soggiacenza statica,2.04,84.62,2.05,3.87,82.79,84.61,1.8199999999999932,80.06000000000002,87.33999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PV,FRASCAROLO,PO018065NRG001,2016-08-11,86.66,soggiacenza statica,1.92,84.74,2.05,3.87,82.79,84.61,1.8199999999999932,80.06000000000002,87.33999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PV,FRASCAROLO,PO018065NRG001,2016-11-29,86.66,soggiacenza statica,3.59,83.07,2.05,3.87,82.79,84.61,1.8199999999999932,80.06000000000002,87.33999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PV,FRASCAROLO,PO018065NRG001,2017-02-21,86.66,soggiacenza statica,3.87,82.79,2.05,3.87,82.79,84.61,1.8199999999999932,80.06000000000002,87.33999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
