,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],DESCRIZIONE,MISURA SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.],1Q_SOGG,3Q_SOGG,1Q_PIEZO,3Q_PIEZO,IQR_PIEZO,INF,SUP,OUTLIERS,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Etichette di riga,1Q_SOGG.1,3Q_SOGG.1,1Q_PIEZO.1,3Q_PIEZO.1,Unnamed: 26,Unnamed: 27,Etichette di colonna,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51
26,LO,BOFFALORA D'ADDA,PO098003NR0063,2014-08-21,72.433,soggiacenza statica,2.48,69.953,3.22,3.6725,68.76050000000001,69.213,0.45249999999998636,68.08175000000003,69.89174999999997,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,LO,BOFFALORA D'ADDA,PO098003NR0063,2014-09-10,72.433,soggiacenza statica,3.23,69.203,3.22,3.6725,68.76050000000001,69.213,0.45249999999998636,68.08175000000003,69.89174999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,LO,BOFFALORA D'ADDA,PO098003NR0063,2014-10-16,72.433,soggiacenza statica,2.94,69.493,3.22,3.6725,68.76050000000001,69.213,0.45249999999998636,68.08175000000003,69.89174999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,LO,BOFFALORA D'ADDA,PO098003NR0063,2014-11-04,72.433,soggiacenza statica,3.34,69.093,3.22,3.6725,68.76050000000001,69.213,0.45249999999998636,68.08175000000003,69.89174999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,LO,BOFFALORA D'ADDA,PO098003NR0063,2014-12-19,72.433,soggiacenza statica,3.01,69.423,3.22,3.6725,68.76050000000001,69.213,0.45249999999998636,68.08175000000003,69.89174999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,LO,BOFFALORA D'ADDA,PO098003NR0063,2015-01-21,72.433,soggiacenza statica,3.34,69.093,3.22,3.6725,68.76050000000001,69.213,0.45249999999998636,68.08175000000003,69.89174999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,LO,BOFFALORA D'ADDA,PO098003NR0063,2015-02-09,72.433,soggiacenza statica,3.39,69.043,3.22,3.6725,68.76050000000001,69.213,0.45249999999998636,68.08175000000003,69.89174999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,LO,BOFFALORA D'ADDA,PO098003NR0063,2015-03-19,72.433,soggiacenza statica,3.66,68.773,3.22,3.6725,68.76050000000001,69.213,0.45249999999998636,68.08175000000003,69.89174999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,LO,BOFFALORA D'ADDA,PO098003NR0063,2015-04-17,72.433,soggiacenza statica,3.79,68.643,3.22,3.6725,68.76050000000001,69.213,0.45249999999998636,68.08175000000003,69.89174999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,LO,BOFFALORA D'ADDA,PO098003NR0063,2015-05-15,72.433,soggiacenza statica,3.74,68.693,3.22,3.6725,68.76050000000001,69.213,0.45249999999998636,68.08175000000003,69.89174999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,LO,BOFFALORA D'ADDA,PO098003NR0063,2015-06-18,72.433,soggiacenza statica,2.84,69.593,3.22,3.6725,68.76050000000001,69.213,0.45249999999998636,68.08175000000003,69.89174999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,LO,BOFFALORA D'ADDA,PO098003NR0063,2015-07-30,72.433,soggiacenza statica,3.64,68.793,3.22,3.6725,68.76050000000001,69.213,0.45249999999998636,68.08175000000003,69.89174999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,LO,BOFFALORA D'ADDA,PO098003NR0063,2015-09-02,72.433,soggiacenza statica,3.76,68.673,3.22,3.6725,68.76050000000001,69.213,0.45249999999998636,68.08175000000003,69.89174999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,LO,BOFFALORA D'ADDA,PO098003NR0063,2015-10-13,72.433,soggiacenza statica,3.1,69.333,3.22,3.6725,68.76050000000001,69.213,0.45249999999998636,68.08175000000003,69.89174999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,LO,BOFFALORA D'ADDA,PO098003NR0063,2015-11-09,72.433,soggiacenza statica,3.43,69.003,3.22,3.6725,68.76050000000001,69.213,0.45249999999998636,68.08175000000003,69.89174999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,LO,BOFFALORA D'ADDA,PO098003NR0063,2015-12-17,72.433,soggiacenza statica,3.9,68.533,3.22,3.6725,68.76050000000001,69.213,0.45249999999998636,68.08175000000003,69.89174999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,LO,BOFFALORA D'ADDA,PO098003NR0063,2016-01-15,72.433,soggiacenza statica,3.96,68.473,3.22,3.6725,68.76050000000001,69.213,0.45249999999998636,68.08175000000003,69.89174999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,LO,BOFFALORA D'ADDA,PO098003NR0063,2016-02-10,72.433,soggiacenza statica,3.66,68.773,3.22,3.6725,68.76050000000001,69.213,0.45249999999998636,68.08175000000003,69.89174999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,LO,BOFFALORA D'ADDA,PO098003NR0063,2016-03-09,72.433,soggiacenza statica,3.24,69.193,3.22,3.6725,68.76050000000001,69.213,0.45249999999998636,68.08175000000003,69.89174999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,LO,BOFFALORA D'ADDA,PO098003NR0063,2016-04-07,72.433,soggiacenza statica,3.71,68.723,3.22,3.6725,68.76050000000001,69.213,0.45249999999998636,68.08175000000003,69.89174999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,LO,BOFFALORA D'ADDA,PO098003NR0063,2016-05-06,72.433,soggiacenza statica,3.88,68.553,3.22,3.6725,68.76050000000001,69.213,0.45249999999998636,68.08175000000003,69.89174999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,LO,BOFFALORA D'ADDA,PO098003NR0063,2016-06-10,72.433,soggiacenza statica,3.9,68.533,3.22,3.6725,68.76050000000001,69.213,0.45249999999998636,68.08175000000003,69.89174999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,LO,BOFFALORA D'ADDA,PO098003NR0063,2016-07-08,72.433,soggiacenza statica,3.45,68.983,3.22,3.6725,68.76050000000001,69.213,0.45249999999998636,68.08175000000003,69.89174999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,LO,BOFFALORA D'ADDA,PO098003NR0063,2016-08-04,72.433,soggiacenza statica,3.37,69.063,3.22,3.6725,68.76050000000001,69.213,0.45249999999998636,68.08175000000003,69.89174999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,LO,BOFFALORA D'ADDA,PO098003NR0063,2016-09-08,72.433,soggiacenza statica,3.51,68.923,3.22,3.6725,68.76050000000001,69.213,0.45249999999998636,68.08175000000003,69.89174999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,LO,BOFFALORA D'ADDA,PO098003NR0063,2016-10-07,72.433,soggiacenza statica,3.43,69.003,3.22,3.6725,68.76050000000001,69.213,0.45249999999998636,68.08175000000003,69.89174999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,LO,BOFFALORA D'ADDA,PO098003NR0063,2016-11-15,72.433,soggiacenza statica,3.68,68.753,3.22,3.6725,68.76050000000001,69.213,0.45249999999998636,68.08175000000003,69.89174999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,LO,BOFFALORA D'ADDA,PO098003NR0063,2016-12-12,72.433,soggiacenza statica,3.45,68.983,3.22,3.6725,68.76050000000001,69.213,0.45249999999998636,68.08175000000003,69.89174999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,LO,BOFFALORA D'ADDA,PO098003NR0063,2017-01-16,72.433,soggiacenza statica,3.88,68.553,3.22,3.6725,68.76050000000001,69.213,0.45249999999998636,68.08175000000003,69.89174999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,LO,BOFFALORA D'ADDA,PO098003NR0063,2017-02-16,72.433,soggiacenza statica,3.86,68.573,3.22,3.6725,68.76050000000001,69.213,0.45249999999998636,68.08175000000003,69.89174999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,LO,BOFFALORA D'ADDA,PO098003NR0063,2017-03-17,72.433,soggiacenza statica,3.86,68.573,3.22,3.6725,68.76050000000001,69.213,0.45249999999998636,68.08175000000003,69.89174999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,LO,BOFFALORA D'ADDA,PO098003NR0063,2017-04-20,72.433,soggiacenza statica,4.02,68.413,3.22,3.6725,68.76050000000001,69.213,0.45249999999998636,68.08175000000003,69.89174999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,LO,BOFFALORA D'ADDA,PO098003NR0063,2017-05-17,72.433,soggiacenza statica,3.32,69.113,3.22,3.6725,68.76050000000001,69.213,0.45249999999998636,68.08175000000003,69.89174999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,LO,BOFFALORA D'ADDA,PO098003NR0063,2017-06-05,72.433,soggiacenza statica,3.65,68.783,3.22,3.6725,68.76050000000001,69.213,0.45249999999998636,68.08175000000003,69.89174999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,LO,BOFFALORA D'ADDA,PO098003NR0063,2017-07-20,72.433,soggiacenza statica,3.6,68.833,3.22,3.6725,68.76050000000001,69.213,0.45249999999998636,68.08175000000003,69.89174999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,LO,BOFFALORA D'ADDA,PO098003NR0063,2017-08-23,72.433,soggiacenza statica,3.35,69.083,3.22,3.6725,68.76050000000001,69.213,0.45249999999998636,68.08175000000003,69.89174999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,LO,BOFFALORA D'ADDA,PO098003NR0063,2017-09-19,72.433,soggiacenza statica,2.71,69.723,3.22,3.6725,68.76050000000001,69.213,0.45249999999998636,68.08175000000003,69.89174999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,LO,BOFFALORA D'ADDA,PO098003NR0063,2017-10-13,72.433,soggiacenza statica,3.21,69.223,3.22,3.6725,68.76050000000001,69.213,0.45249999999998636,68.08175000000003,69.89174999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,LO,BOFFALORA D'ADDA,PO098003NR0063,2017-11-14,72.433,soggiacenza statica,3.56,68.873,3.22,3.6725,68.76050000000001,69.213,0.45249999999998636,68.08175000000003,69.89174999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
