,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],DESCRIZIONE,MISURA SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.],1Q_SOGG,3Q_SOGG,1Q_PIEZO,3Q_PIEZO,IQR_PIEZO,INF,SUP,OUTLIERS,Unnamed: 16,Unnamed: 17,Unnamed: 18,Etichette di riga,1Q_SOGG.1,3Q_SOGG.1,1Q_PIEZO.1,3Q_PIEZO.1,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43
39,PV,BELGIOIOSO,PO0180130U0005,2012-05-16,74.964,soggiacenza statica,11.8,63.164,11.1,11.75,63.214,63.864,0.6499999999999986,62.239000000000004,64.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,PV,BELGIOIOSO,PO0180130U0005,2012-06-07,74.964,soggiacenza statica,11.5,63.464,11.1,11.75,63.214,63.864,0.6499999999999986,62.239000000000004,64.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,PV,BELGIOIOSO,PO0180130U0005,2012-07-04,74.964,soggiacenza statica,11.5,63.464,11.1,11.75,63.214,63.864,0.6499999999999986,62.239000000000004,64.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,PV,BELGIOIOSO,PO0180130U0005,2012-08-10,74.964,soggiacenza statica,10.73,64.234,11.1,11.75,63.214,63.864,0.6499999999999986,62.239000000000004,64.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,PV,BELGIOIOSO,PO0180130U0005,2012-09-11,74.964,soggiacenza statica,10.6,64.364,11.1,11.75,63.214,63.864,0.6499999999999986,62.239000000000004,64.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,PV,BELGIOIOSO,PO0180130U0005,2012-10-30,74.964,soggiacenza statica,11.1,63.864,11.1,11.75,63.214,63.864,0.6499999999999986,62.239000000000004,64.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,PV,BELGIOIOSO,PO0180130U0005,2012-11-27,74.964,soggiacenza statica,11.75,63.214,11.1,11.75,63.214,63.864,0.6499999999999986,62.239000000000004,64.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,PV,BELGIOIOSO,PO0180130U0005,2012-12-20,74.964,soggiacenza statica,11.4,63.564,11.1,11.75,63.214,63.864,0.6499999999999986,62.239000000000004,64.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PV,BELGIOIOSO,PO0180130U0005,2013-01-15,74.964,soggiacenza statica,11.8,63.164,11.1,11.75,63.214,63.864,0.6499999999999986,62.239000000000004,64.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PV,BELGIOIOSO,PO0180130U0005,2013-02-08,74.964,soggiacenza statica,11.55,63.414,11.1,11.75,63.214,63.864,0.6499999999999986,62.239000000000004,64.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PV,BELGIOIOSO,PO0180130U0005,2013-03-26,74.964,soggiacenza statica,11.7,63.264,11.1,11.75,63.214,63.864,0.6499999999999986,62.239000000000004,64.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PV,BELGIOIOSO,PO0180130U0005,2013-04-19,74.964,soggiacenza statica,11.5,63.464,11.1,11.75,63.214,63.864,0.6499999999999986,62.239000000000004,64.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PV,BELGIOIOSO,PO0180130U0005,2013-05-10,74.964,soggiacenza statica,11.4,63.564,11.1,11.75,63.214,63.864,0.6499999999999986,62.239000000000004,64.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PV,BELGIOIOSO,PO0180130U0005,2013-06-07,74.964,soggiacenza statica,11.3,63.664,11.1,11.75,63.214,63.864,0.6499999999999986,62.239000000000004,64.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PV,BELGIOIOSO,PO0180130U0005,2013-07-10,74.964,soggiacenza statica,11.9,63.064,11.1,11.75,63.214,63.864,0.6499999999999986,62.239000000000004,64.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PV,BELGIOIOSO,PO0180130U0005,2013-08-13,74.964,soggiacenza statica,10.8,64.164,11.1,11.75,63.214,63.864,0.6499999999999986,62.239000000000004,64.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PV,BELGIOIOSO,PO0180130U0005,2013-09-23,74.964,soggiacenza statica,10.8,64.164,11.1,11.75,63.214,63.864,0.6499999999999986,62.239000000000004,64.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PV,BELGIOIOSO,PO0180130U0005,2013-10-16,74.964,soggiacenza statica,10.9,64.064,11.1,11.75,63.214,63.864,0.6499999999999986,62.239000000000004,64.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PV,BELGIOIOSO,PO0180130U0005,2013-11-20,74.964,soggiacenza statica,11.2,63.764,11.1,11.75,63.214,63.864,0.6499999999999986,62.239000000000004,64.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PV,BELGIOIOSO,PO0180130U0005,2013-12-04,74.964,soggiacenza statica,11.2,63.764,11.1,11.75,63.214,63.864,0.6499999999999986,62.239000000000004,64.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PV,BELGIOIOSO,PO0180130U0005,2014-01-16,74.964,soggiacenza statica,11.3,63.664,11.1,11.75,63.214,63.864,0.6499999999999986,62.239000000000004,64.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PV,BELGIOIOSO,PO0180130U0005,2014-02-13,74.964,soggiacenza statica,11.25,63.714,11.1,11.75,63.214,63.864,0.6499999999999986,62.239000000000004,64.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PV,BELGIOIOSO,PO0180130U0005,2014-03-11,74.964,soggiacenza statica,11.2,63.764,11.1,11.75,63.214,63.864,0.6499999999999986,62.239000000000004,64.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PV,BELGIOIOSO,PO0180130U0005,2014-04-03,74.964,soggiacenza statica,11.3,63.664,11.1,11.75,63.214,63.864,0.6499999999999986,62.239000000000004,64.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PV,BELGIOIOSO,PO0180130U0005,2014-05-01,74.964,soggiacenza statica,11.53,63.434,11.1,11.75,63.214,63.864,0.6499999999999986,62.239000000000004,64.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PV,BELGIOIOSO,PO0180130U0005,2014-06-18,74.964,soggiacenza statica,11.1,63.864,11.1,11.75,63.214,63.864,0.6499999999999986,62.239000000000004,64.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
