,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],DESCRIZIONE,MISURA SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.],1Q_SOGG,3Q_SOGG,1Q_PIEZO,3Q_PIEZO,IQR_PIEZO,INF,SUP,OUTLIERS,Unnamed: 16,Unnamed: 17,Etichette di riga,1Q_SOGG.1,3Q_SOGG.1,1Q_PIEZO.1,3Q_PIEZO.1,Unnamed: 23,Unnamed: 24,Etichette di colonna,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
20,VA,ALBIZZATE,PO012002NU0008,2013-08-28,313.8,soggiacenza statica,10.34,303.46,7.52,9.88,303.92,306.28,2.359999999999957,300.3800000000001,309.81999999999994,,,,PO013143NUP001,32.77,33.435,250.684,251.349,,PO0131330U0009,67.325,71.075,68,72.2,68,71.725,67.52499999999999,71.42500000000001,67.975,71.875,68.1,72.2,67.6,71.825,68.325,72.5,67.675,70.65,67.4,71.8,67.25,71,67.2,70.65
21,VA,ALBIZZATE,PO012002NU0008,2013-09-30,313.8,soggiacenza statica,10.31,303.49,7.52,9.88,303.92,306.28,2.359999999999957,300.3800000000001,309.81999999999994,,,,PO0131590U0001,36.575,40.8,219.2,223.425,,PO013138NU0001,24.73233870967742,27.94215053763442,24.64,27.622215568862277,25.733709677419352,28.118709677419353,23.405,26.782641509433972,26.935,28.525,25.545,27.240000000000002,24.3525,27.125,24.025,25.115000000000002,23.694357142857143,25.623071428571432,23.5,26.904291587602806,24.28,26.879499999999993,25.215,27.102365591397835
22,VA,ALBIZZATE,PO012002NU0008,2013-10-30,313.8,soggiacenza statica,10.5,303.3,7.52,9.88,303.92,306.28,2.359999999999957,300.3800000000001,309.81999999999994,,,,PO015019NR0001,9.4025,11.82,139.19,141.60750000000002,,PO013143NUP001,,,32.84,33.26,,,33.09,33.44,,,33.25,33.43,32.79,32.79,31.2675,32.3625,33.83,33.83,32.675000000000004,33.605000000000004,32.6,32.6,32.135,33.15
23,VA,ALBIZZATE,PO012002NU0008,2013-11-01,313.8,soggiacenza statica,9.95,303.85,7.52,9.88,303.92,306.28,2.359999999999957,300.3800000000001,309.81999999999994,,,,PO015041NR0075,15.399999999999997,18.179999999999996,153.46,156.23999999999995,,PO0131590U0001,37.375,40.224999999999994,36.525,40.425,36.4025,40.425,37,40.825,36.849999999999994,40.724999999999994,37.675,40.224999999999994,37.8,41.3,38,40.8,37.675,40.425,36.9,40.4,36.89,40.55,36,40.55
24,VA,ALBIZZATE,PO012002NU0008,2013-12-30,313.8,soggiacenza statica,8.36,305.44,7.52,9.88,303.92,306.28,2.359999999999957,300.3800000000001,309.81999999999994,,,,PO015051NR0012,20.1073689516129,22.142973790322664,130.40980367435114,132.0395924068767,,PO015019NR0001,10.935,11.092500000000001,11.07,12.05,11.43,12.105,11.58,12.56,10.965,11.88,9.2,10.21,8.635,10.455,8.350000000000001,10.68,8.18,8.4,8.29,9.62,9.5,10.68,10.2675,11.4
25,VA,ALBIZZATE,PO012002NU0008,2014-01-30,313.8,soggiacenza statica,7.54,306.26,7.52,9.88,303.92,306.28,2.359999999999957,300.3800000000001,309.81999999999994,,,,PO015060NU0070,11.55,14.92,119.21,122.58,,PO015041NR0075,17.29217741935484,18.405483870967743,17.725,18.606011904761907,17.8425,19.08741935483871,17.9625,19.427333333333333,16.715,18.602096774193548,16.11,17.459999999999997,14.6,15.422903225806452,13.765,14.56298387096774,14.1775,15.330833333333334,15.5045,16.551370967741935,16.060000000000002,17.353333333333335,16.824596774193548,17.84798387096774
26,VA,ALBIZZATE,PO012002NU0008,2014-02-28,313.8,soggiacenza statica,7.48,306.32,7.52,9.88,303.92,306.28,2.359999999999957,300.3800000000001,309.81999999999994,,,,PO015062NR0071,24.6775,25.737499999999997,144.9525,146.0125,,PO015051NR0012,21.98,22.506643817205056,21.886030890804594,22.538365232312565,21.717842741935492,22.779391801075317,22.36705555555556,22.702784722222233,21.95776209677412,22.277500000000003,20.545,21.06079861111112,19.802500000000002,19.944122983870898,19.422661290322573,19.7,19.53,19.66,20.76,21.236889209671578,21.37,21.618744444444054,21.56,22.0845618279573
27,VA,ALBIZZATE,PO012002NU0008,2014-03-28,313.8,soggiacenza statica,8.89,304.91,7.52,9.88,303.92,306.28,2.359999999999957,300.3800000000001,309.81999999999994,,,,PO0151080U0002,11.48,13.72,120.406,122.646,,PO015060NU0070,13.55,14.51,14.115,15.15,15.1,16.02,15.2675,16.0925,13.717500000000001,15.885000000000002,13.602500000000001,14.4625,11.899999999999999,12.975000000000001,10.61,11.32,9.72,10.33,11.445,11.7625,11.52,12.74,12.88,13.36
28,VA,ALBIZZATE,PO012002NU0008,2014-04-21,313.8,soggiacenza statica,7.66,306.14,7.52,9.88,303.92,306.28,2.359999999999957,300.3800000000001,309.81999999999994,,,,PO015113NUP001,10.99,13.43,145.176,147.616,,PO015062NR0071,25.169999999999998,25.675,25.1725,25.845,25.07,25.86,25.3625,25.97,24.494999999999997,25.9175,25.1825,25.7575,24.18,25.275000000000002,24.58,25.77,24.127499999999998,25.2725,24.6175,25.3275,24.6775,25.564999999999998,24.9725,25.585
29,VA,ALBIZZATE,PO012002NU0008,2014-05-21,313.8,soggiacenza statica,9.43,304.37,7.52,9.88,303.92,306.28,2.359999999999957,300.3800000000001,309.81999999999994,,,,PO015146NU1120,12.6,13.6,103.77,104.77000000000001,,PO0151080U0002,13.0625,13.0875,13.335,14.115,13.345,14.23,13.49,14.705,13.58,14.965,13.915,14.49,12.025,14.275,9.0025,9.807500000000001,9.120000000000001,10.059999999999999,9.69,11.57,10.9075,12.1225,11.7475,12.2825
