,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],DESCRIZIONE,MISURA SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.],1Q_SOGG,3Q_SOGG,1Q_PIEZO,3Q_PIEZO,IQR_PIEZO,INF,SUP,OUTLIERS,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Etichette di riga,1Q_SOGG.1,3Q_SOGG.1,1Q_PIEZO.1,3Q_PIEZO.1
117,SO,ARDENNO,PO0140050R0003,2016-04-20,272.71,soggiacenza statica,12.5,260.21,12.5675,13.112499999999999,259.5975,260.1425,0.5449999999999591,258.7800000000001,260.9599999999999,,,,,,,,,,,,,,
118,SO,ARDENNO,PO0140050R0003,2016-06-06,272.71,soggiacenza statica,12.0,260.71,12.5675,13.112499999999999,259.5975,260.1425,0.5449999999999591,258.7800000000001,260.9599999999999,,,,,,,,,,,,,,
119,SO,ARDENNO,PO0140050R0003,2016-10-19,272.71,soggiacenza statica,14.6,258.11,12.5675,13.112499999999999,259.5975,260.1425,0.5449999999999591,258.7800000000001,260.9599999999999,OUTLIER,,,,,,,,,,,,,
120,SO,ARDENNO,PO0140050R0003,2016-12-05,272.71,soggiacenza statica,12.09,260.62,12.5675,13.112499999999999,259.5975,260.1425,0.5449999999999591,258.7800000000001,260.9599999999999,,,,,,,,,,,,,,
121,SO,ARDENNO,PO0140050R0003,2017-02-15,272.71,soggiacenza statica,13.3,259.41,12.5675,13.112499999999999,259.5975,260.1425,0.5449999999999591,258.7800000000001,260.9599999999999,,,,,,,,,,,,,,
122,SO,ARDENNO,PO0140050R0003,2017-04-27,272.71,soggiacenza statica,12.6,260.11,12.5675,13.112499999999999,259.5975,260.1425,0.5449999999999591,258.7800000000001,260.9599999999999,,,,,,,,,,,,,,
123,SO,ARDENNO,PO0140050R0003,2017-06-21,272.71,soggiacenza statica,12.65,260.06,12.5675,13.112499999999999,259.5975,260.1425,0.5449999999999591,258.7800000000001,260.9599999999999,,,,,,,,,,,,,,
124,SO,ARDENNO,PO0140050R0003,2017-08-29,272.71,soggiacenza statica,12.83,259.88,12.5675,13.112499999999999,259.5975,260.1425,0.5449999999999591,258.7800000000001,260.9599999999999,,,,,,,,,,,,,,
125,SO,ARDENNO,PO0140050R0003,2017-10-19,272.71,soggiacenza statica,12.91,259.8,12.5675,13.112499999999999,259.5975,260.1425,0.5449999999999591,258.7800000000001,260.9599999999999,,,,,,,,,,,,,,
126,SO,ARDENNO,PO0140050R0003,2017-12-11,272.71,soggiacenza statica,12.79,259.92,12.5675,13.112499999999999,259.5975,260.1425,0.5449999999999591,258.7800000000001,260.9599999999999,,,,,,,,,,,,,,
127,SO,ARDENNO,PO0140050R0003,2018-02-07,272.71,soggiacenza statica,12.9,259.81,12.5675,13.112499999999999,259.5975,260.1425,0.5449999999999591,258.7800000000001,260.9599999999999,,,,,,,,,,,,,,
128,SO,ARDENNO,PO0140050R0003,2018-04-20,272.71,soggiacenza statica,12.3,260.41,12.5675,13.112499999999999,259.5975,260.1425,0.5449999999999591,258.7800000000001,260.9599999999999,,,,,,,,,,,,,,
129,SO,ARDENNO,PO0140050R0003,2018-06-04,272.71,soggiacenza statica,12.0,260.71,12.5675,13.112499999999999,259.5975,260.1425,0.5449999999999591,258.7800000000001,260.9599999999999,,,,,,,,,,,,,,
130,SO,ARDENNO,PO0140050R0003,2018-08-13,272.71,soggiacenza statica,12.57,260.14,12.5675,13.112499999999999,259.5975,260.1425,0.5449999999999591,258.7800000000001,260.9599999999999,,,,,,,,,,,,,,
131,SO,ARDENNO,PO0140050R0003,2018-10-08,272.71,soggiacenza statica,12.93,259.78,12.5675,13.112499999999999,259.5975,260.1425,0.5449999999999591,258.7800000000001,260.9599999999999,,,,,,,,,,,,,,
132,SO,FAEDO VALTELLINO,PO0140280U0002,2004-12-20,291.85,soggiacenza statica,2.77,289.08,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
133,SO,FAEDO VALTELLINO,PO0140280U0002,2005-01-25,291.85,soggiacenza statica,2.64,289.21,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
134,SO,FAEDO VALTELLINO,PO0140280U0002,2005-02-21,291.85,soggiacenza statica,2.89,288.96,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
135,SO,FAEDO VALTELLINO,PO0140280U0002,2005-03-24,291.85,soggiacenza statica,2.84,289.01,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
136,SO,FAEDO VALTELLINO,PO0140280U0002,2005-04-27,291.85,soggiacenza statica,2.88,288.97,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
137,SO,FAEDO VALTELLINO,PO0140280U0002,2005-05-19,291.85,soggiacenza statica,2.63,289.22,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
138,SO,FAEDO VALTELLINO,PO0140280U0002,2005-06-28,291.85,soggiacenza statica,2.59,289.26,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
139,SO,FAEDO VALTELLINO,PO0140280U0002,2005-07-26,291.85,soggiacenza statica,2.29,289.56,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
140,SO,FAEDO VALTELLINO,PO0140280U0002,2005-08-24,291.85,soggiacenza statica,2.69,289.16,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
141,SO,FAEDO VALTELLINO,PO0140280U0002,2005-09-27,291.85,soggiacenza statica,2.72,289.13,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
142,SO,FAEDO VALTELLINO,PO0140280U0002,2005-10-26,291.85,soggiacenza statica,2.68,289.17,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
143,SO,FAEDO VALTELLINO,PO0140280U0002,2005-11-10,291.85,soggiacenza statica,2.7,289.15,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
144,SO,FAEDO VALTELLINO,PO0140280U0002,2005-12-20,291.85,soggiacenza statica,2.99,288.86,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
145,SO,FAEDO VALTELLINO,PO0140280U0002,2006-01-23,291.85,soggiacenza statica,3.19,288.66,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
146,SO,FAEDO VALTELLINO,PO0140280U0002,2006-02-20,291.85,soggiacenza statica,2.89,288.96,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
147,SO,FAEDO VALTELLINO,PO0140280U0002,2006-03-28,291.85,soggiacenza statica,2.76,289.09,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
148,SO,FAEDO VALTELLINO,PO0140280U0002,2006-04-26,291.85,soggiacenza statica,2.69,289.16,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
149,SO,FAEDO VALTELLINO,PO0140280U0002,2006-05-18,291.85,soggiacenza statica,2.49,289.36,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
150,SO,FAEDO VALTELLINO,PO0140280U0002,2006-06-29,291.85,soggiacenza statica,2.23,289.62,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
151,SO,FAEDO VALTELLINO,PO0140280U0002,2006-07-28,291.85,soggiacenza statica,2.35,289.5,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
152,SO,FAEDO VALTELLINO,PO0140280U0002,2006-08-24,291.85,soggiacenza statica,2.54,289.31,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
153,SO,FAEDO VALTELLINO,PO0140280U0002,2006-09-27,291.85,soggiacenza statica,2.74,289.11,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
154,SO,FAEDO VALTELLINO,PO0140280U0002,2006-10-23,291.85,soggiacenza statica,2.84,289.01,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
155,SO,FAEDO VALTELLINO,PO0140280U0002,2006-11-15,291.85,soggiacenza statica,2.84,289.01,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
156,SO,FAEDO VALTELLINO,PO0140280U0002,2006-12-19,291.85,soggiacenza statica,2.83,289.02,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
157,SO,FAEDO VALTELLINO,PO0140280U0002,2007-01-29,291.85,soggiacenza statica,2.96,288.89,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
158,SO,FAEDO VALTELLINO,PO0140280U0002,2007-02-19,291.85,soggiacenza statica,2.74,289.11,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
159,SO,FAEDO VALTELLINO,PO0140280U0002,2007-03-27,291.85,soggiacenza statica,2.84,289.01,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
160,SO,FAEDO VALTELLINO,PO0140280U0002,2007-04-23,291.85,soggiacenza statica,2.96,288.89,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
161,SO,FAEDO VALTELLINO,PO0140280U0002,2007-05-15,291.85,soggiacenza statica,2.69,289.16,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
162,SO,FAEDO VALTELLINO,PO0140280U0002,2007-06-27,291.85,soggiacenza statica,2.34,289.51,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
163,SO,FAEDO VALTELLINO,PO0140280U0002,2007-07-26,291.85,soggiacenza statica,2.39,289.46,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
164,SO,FAEDO VALTELLINO,PO0140280U0002,2007-08-27,291.85,soggiacenza statica,2.72,289.13,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
165,SO,FAEDO VALTELLINO,PO0140280U0002,2007-09-19,291.85,soggiacenza statica,2.64,289.21,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
166,SO,FAEDO VALTELLINO,PO0140280U0002,2007-10-24,291.85,soggiacenza statica,2.73,289.12,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
167,SO,FAEDO VALTELLINO,PO0140280U0002,2007-11-29,291.85,soggiacenza statica,2.83,289.02,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
168,SO,FAEDO VALTELLINO,PO0140280U0002,2007-12-18,291.85,soggiacenza statica,2.94,288.91,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
169,SO,FAEDO VALTELLINO,PO0140280U0002,2008-01-28,291.85,soggiacenza statica,2.74,289.11,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
170,SO,FAEDO VALTELLINO,PO0140280U0002,2008-02-27,291.85,soggiacenza statica,2.98,288.87,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
171,SO,FAEDO VALTELLINO,PO0140280U0002,2008-03-26,291.85,soggiacenza statica,3.0,288.85,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
172,SO,FAEDO VALTELLINO,PO0140280U0002,2008-04-16,291.85,soggiacenza statica,2.8,289.05,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
173,SO,FAEDO VALTELLINO,PO0140280U0002,2008-05-26,291.85,soggiacenza statica,2.09,289.76,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
174,SO,FAEDO VALTELLINO,PO0140280U0002,2008-06-23,291.85,soggiacenza statica,1.99,289.86,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
175,SO,FAEDO VALTELLINO,PO0140280U0002,2008-07-24,291.85,soggiacenza statica,2.0,289.85,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
176,SO,FAEDO VALTELLINO,PO0140280U0002,2008-08-26,291.85,soggiacenza statica,2.39,289.46,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
177,SO,FAEDO VALTELLINO,PO0140280U0002,2008-09-22,291.85,soggiacenza statica,3.42,288.43,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
178,SO,FAEDO VALTELLINO,PO0140280U0002,2008-10-27,291.85,soggiacenza statica,2.86,288.99,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
179,SO,FAEDO VALTELLINO,PO0140280U0002,2008-11-18,291.85,soggiacenza statica,2.49,289.36,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
180,SO,FAEDO VALTELLINO,PO0140280U0002,2008-12-17,291.85,soggiacenza statica,2.19,289.66,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
181,SO,FAEDO VALTELLINO,PO0140280U0002,2009-01-27,291.85,soggiacenza statica,2.44,289.41,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
182,SO,FAEDO VALTELLINO,PO0140280U0002,2009-02-27,291.85,soggiacenza statica,2.46,289.39,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
183,SO,FAEDO VALTELLINO,PO0140280U0002,2009-03-19,291.85,soggiacenza statica,2.61,289.24,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
184,SO,FAEDO VALTELLINO,PO0140280U0002,2009-04-15,291.85,soggiacenza statica,2.49,289.36,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
185,SO,FAEDO VALTELLINO,PO0140280U0002,2009-05-19,291.85,soggiacenza statica,2.04,289.81,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
186,SO,FAEDO VALTELLINO,PO0140280U0002,2009-06-26,291.85,soggiacenza statica,2.02,289.83,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
187,SO,FAEDO VALTELLINO,PO0140280U0002,2009-07-31,291.85,soggiacenza statica,2.14,289.71,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
188,SO,FAEDO VALTELLINO,PO0140280U0002,2009-08-28,291.85,soggiacenza statica,2.54,289.31,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
189,SO,FAEDO VALTELLINO,PO0140280U0002,2009-09-28,291.85,soggiacenza statica,2.69,289.16,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
190,SO,FAEDO VALTELLINO,PO0140280U0002,2009-10-26,291.85,soggiacenza statica,2.69,289.16,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
191,SO,FAEDO VALTELLINO,PO0140280U0002,2009-11-17,291.85,soggiacenza statica,2.7,289.15,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
192,SO,FAEDO VALTELLINO,PO0140280U0002,2009-12-28,291.85,soggiacenza statica,2.21,289.64,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
193,SO,FAEDO VALTELLINO,PO0140280U0002,2010-01-25,291.85,soggiacenza statica,2.62,289.23,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
194,SO,FAEDO VALTELLINO,PO0140280U0002,2010-02-25,291.85,soggiacenza statica,2.54,289.31,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
195,SO,FAEDO VALTELLINO,PO0140280U0002,2010-03-29,291.85,soggiacenza statica,2.87,288.98,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
196,SO,FAEDO VALTELLINO,PO0140280U0002,2010-04-27,291.85,soggiacenza statica,2.63,289.22,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
197,SO,FAEDO VALTELLINO,PO0140280U0002,2010-05-17,291.85,soggiacenza statica,2.17,289.68,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
198,SO,FAEDO VALTELLINO,PO0140280U0002,2010-06-30,291.85,soggiacenza statica,2.2,289.65,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
199,SO,FAEDO VALTELLINO,PO0140280U0002,2010-07-29,291.85,soggiacenza statica,2.16,289.69,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
200,SO,FAEDO VALTELLINO,PO0140280U0002,2010-08-23,291.85,soggiacenza statica,2.33,289.52,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
201,SO,FAEDO VALTELLINO,PO0140280U0002,2010-09-21,291.85,soggiacenza statica,2.3,289.55,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
202,SO,FAEDO VALTELLINO,PO0140280U0002,2010-10-22,291.85,soggiacenza statica,2.38,289.47,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
203,SO,FAEDO VALTELLINO,PO0140280U0002,2010-11-30,291.85,soggiacenza statica,2.29,289.56,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
204,SO,FAEDO VALTELLINO,PO0140280U0002,2010-12-21,291.85,soggiacenza statica,2.56,289.29,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
205,SO,FAEDO VALTELLINO,PO0140280U0002,2011-01-20,291.85,soggiacenza statica,2.45,289.4,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
206,SO,FAEDO VALTELLINO,PO0140280U0002,2011-02-24,291.85,soggiacenza statica,2.79,289.06,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
207,SO,FAEDO VALTELLINO,PO0140280U0002,2011-03-24,291.85,soggiacenza statica,2.86,288.99,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
208,SO,FAEDO VALTELLINO,PO0140280U0002,2011-04-28,291.85,soggiacenza statica,2.49,289.36,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
209,SO,FAEDO VALTELLINO,PO0140280U0002,2011-05-16,291.85,soggiacenza statica,2.37,289.48,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
210,SO,FAEDO VALTELLINO,PO0140280U0002,2011-06-29,291.85,soggiacenza statica,2.17,289.68,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
211,SO,FAEDO VALTELLINO,PO0140280U0002,2011-07-20,291.85,soggiacenza statica,2.19,289.66,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
212,SO,FAEDO VALTELLINO,PO0140280U0002,2011-08-18,291.85,soggiacenza statica,2.53,289.32,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
213,SO,FAEDO VALTELLINO,PO0140280U0002,2011-09-23,291.85,soggiacenza statica,2.21,289.64,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
214,SO,FAEDO VALTELLINO,PO0140280U0002,2011-10-19,291.85,soggiacenza statica,2.57,289.28,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
215,SO,FAEDO VALTELLINO,PO0140280U0002,2011-11-08,291.85,soggiacenza statica,2.07,289.78,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
216,SO,FAEDO VALTELLINO,PO0140280U0002,2011-12-12,291.85,soggiacenza statica,2.67,289.18,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
217,SO,FAEDO VALTELLINO,PO0140280U0002,2012-01-18,291.85,soggiacenza statica,2.62,289.23,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
218,SO,FAEDO VALTELLINO,PO0140280U0002,2012-02-14,291.85,soggiacenza statica,2.89,288.96,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
219,SO,FAEDO VALTELLINO,PO0140280U0002,2012-03-21,291.85,soggiacenza statica,2.87,288.98,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
220,SO,FAEDO VALTELLINO,PO0140280U0002,2012-04-17,291.85,soggiacenza statica,2.8,289.05,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
221,SO,FAEDO VALTELLINO,PO0140280U0002,2012-05-07,291.85,soggiacenza statica,2.35,289.5,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
222,SO,FAEDO VALTELLINO,PO0140280U0002,2012-06-20,291.85,soggiacenza statica,2.01,289.84,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
223,SO,FAEDO VALTELLINO,PO0140280U0002,2012-07-11,291.85,soggiacenza statica,2.19,289.66,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
224,SO,FAEDO VALTELLINO,PO0140280U0002,2012-08-07,291.85,soggiacenza statica,2.28,289.57,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
225,SO,FAEDO VALTELLINO,PO0140280U0002,2012-11-06,291.85,soggiacenza statica,2.24,289.61,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
226,SO,FAEDO VALTELLINO,PO0140280U0002,2012-12-20,291.85,soggiacenza statica,2.54,289.31,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
227,SO,FAEDO VALTELLINO,PO0140280U0002,2013-01-22,291.85,soggiacenza statica,2.68,289.17,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
228,SO,FAEDO VALTELLINO,PO0140280U0002,2013-02-18,291.85,soggiacenza statica,2.67,289.18,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
229,SO,FAEDO VALTELLINO,PO0140280U0002,2013-03-21,291.85,soggiacenza statica,2.65,289.2,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
230,SO,FAEDO VALTELLINO,PO0140280U0002,2013-04-16,291.85,soggiacenza statica,2.81,289.04,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
231,SO,FAEDO VALTELLINO,PO0140280U0002,2013-05-13,291.85,soggiacenza statica,3.14,288.71,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
232,SO,FAEDO VALTELLINO,PO0140280U0002,2013-06-03,291.85,soggiacenza statica,2.29,289.56,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
233,SO,FAEDO VALTELLINO,PO0140280U0002,2013-07-15,291.85,soggiacenza statica,2.32,289.53,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
234,SO,FAEDO VALTELLINO,PO0140280U0002,2013-08-28,291.85,soggiacenza statica,2.58,289.27,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
235,SO,FAEDO VALTELLINO,PO0140280U0002,2013-09-16,291.85,soggiacenza statica,2.52,289.33,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
236,SO,FAEDO VALTELLINO,PO0140280U0002,2013-10-15,291.85,soggiacenza statica,2.54,289.31,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
237,SO,FAEDO VALTELLINO,PO0140280U0002,2013-11-29,291.85,soggiacenza statica,2.46,289.39,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
238,SO,FAEDO VALTELLINO,PO0140280U0002,2013-12-09,291.85,soggiacenza statica,2.4,289.45,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
239,SO,FAEDO VALTELLINO,PO0140280U0002,2014-01-20,291.85,soggiacenza statica,2.4,289.45,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
240,SO,FAEDO VALTELLINO,PO0140280U0002,2014-02-17,291.85,soggiacenza statica,2.35,289.5,2.39,3.2,288.65,289.46,0.8100000000000023,287.43499999999995,290.67499999999995,,,,,,,,,,,,,,
